Symbol,Name,결산월,회계년,주기,영업수익(천원),영업비용(천원),영업이익(천원),당기순이익(천원),총자본(천원),유형자산(천원),유동자산(천원),유동부채(천원),당좌자산(천원),현금및현금성자산(천원),단기금융상품(천원),매출채권(천원),재고자산(천원),총자산(천원),매출원가(천원),매출액(천원),판매비와관리비(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원)
A004920,씨아이테크,12,2022,Annual,22844046.0,22513132.0,330915.0,2219838.0,43658589.0,1048037.0,17317825.0,10216712.0,11817184.0,4925448.0,2707000.0,1944812.0,5500640.0,64399134.0,15038159.0,22844046.0,7474972.0,10523832.0,3615812.0,686257.0
A014710,사조씨푸드,12,2011,Annual,280804614.0,252872733.0,27931881.0,17627256.0,103273095.0,97677563.0,68595608.0,76701555.0,20911128.0,1220459.0,0.0,15486275.0,47684480.0,250120764.0,242843054.0,280804614.0,10029679.0,70146114.0,15446105.0,3719457.0
A014710,사조씨푸드,12,2012,Annual,281985807.0,261159601.0,20826206.0,10798392.0,153340734.0,93848428.0,122219692.0,77181137.0,56353640.0,39933668.0,0.0,11431053.0,65866051.0,289071437.0,251181919.0,281985807.0,9977682.0,58549567.0,-1696154.0,4430806.0
A014710,사조씨푸드,12,2013,Annual,253698015.0,244130841.0,9567174.0,4809643.0,156455056.0,92353605.0,105852744.0,62520670.0,56082255.0,32089711.0,0.0,13743757.0,49770488.0,274323372.0,232395018.0,253698015.0,11735823.0,55347646.0,21359963.0,4410771.0
A014710,사조씨푸드,12,2014,Annual,263243560.0,251311600.0,11931960.0,7684891.0,164612380.0,88864627.0,76270054.0,54253433.0,25052482.0,2755405.0,332000.0,11991170.0,51217572.0,242285992.0,237609831.0,263243560.0,13701769.0,23420179.0,15553859.0,4083140.0
A014710,사조씨푸드,12,2015,Annual,282571478.0,273089111.0,9482368.0,6042243.0,178747006.0,87819779.0,81593956.0,52848363.0,34684383.0,526297.0,0.0,12955715.0,46909573.0,254798353.0,259278126.0,282571478.0,13810985.0,23202984.0,10991458.0,4061609.0
A014710,사조씨푸드,12,2016,Annual,323397153.0,307946855.0,15450299.0,7557646.0,183481536.0,85716222.0,85210645.0,67237879.0,26187864.0,514233.0,0.0,16733851.0,59022781.0,322910322.0,293238884.0,323397153.0,14707971.0,72190908.0,2228416.0,3741700.0
A014710,사조씨푸드,12,2017,Annual,378216804.0,362420600.0,15796205.0,19359744.0,209512669.0,83580614.0,114003945.0,76666929.0,33971643.0,2585243.0,13000.0,21346143.0,80032301.0,359361765.0,346777110.0,378216804.0,15643490.0,73182166.0,-2234409.0,3937142.0
A014710,사조씨푸드,12,2018,Annual,397127002.0,379952064.0,17174938.0,12622895.0,219676014.0,80373965.0,137810975.0,137516520.0,35259990.0,5048863.0,13000.0,16301954.0,102550985.0,380269455.0,364466799.0,397127002.0,15485264.0,23076921.0,3613510.0,3955029.0
A014710,사조씨푸드,12,2019,Annual,348873298.0,339148180.0,9725118.0,-5644560.0,204251090.0,77994347.0,113974478.0,88629824.0,56114955.0,20442907.0,2283000.0,16215951.0,57859523.0,348095570.0,323780276.0,348873298.0,15367904.0,55214656.0,34640039.0,4770059.0
A014710,사조씨푸드,12,2020,Annual,214456964.0,203672853.0,10784111.0,7842235.0,210828567.0,74267299.0,79771172.0,52835249.0,47872229.0,19184611.0,14000.0,10877457.0,31898944.0,311639371.0,193492076.0,214456964.0,10180777.0,47975556.0,31763181.0,4172668.0
A014710,사조씨푸드,12,2021,Annual,174614930.0,160610617.0,14004313.0,9842248.0,229994290.0,83326935.0,87497439.0,90018091.0,40989323.0,7739119.0,16000.0,12023633.0,46508117.0,336930665.0,151740712.0,174614930.0,8869905.0,16918284.0,12999398.0,4043317.0
A014710,사조씨푸드,12,2022,Annual,201116170.0,187531677.0,13584493.0,8295233.0,239156186.0,81989389.0,99491937.0,97974738.0,24021509.0,2611031.0,17000.0,15128958.0,75470428.0,350700455.0,177165254.0,201116170.0,10366423.0,13569531.0,-16049351.0,3969460.0
A008420,문배철강,12,2011,Annual,141816273.0,138788885.0,3027388.0,3355523.0,81452208.0,7343519.0,69728699.0,43410119.0,45601229.0,1976664.0,181909.0,43345409.0,24127470.0,129650251.0,133115206.0,141816273.0,5673679.0,4787924.0,-3894162.0,411982.0
A008420,문배철강,12,2012,Annual,157456390.0,156021871.0,1434520.0,2558234.0,81434232.0,7203353.0,64865517.0,39597310.0,51936086.0,252579.0,181670.0,51476780.0,12929430.0,125759332.0,151002259.0,157456390.0,5019612.0,4727790.0,8957842.0,382665.0
A008420,문배철강,12,2013,Annual,147635502.0,144533495.0,3102007.0,4680398.0,83865846.0,7134145.0,62075209.0,29984420.0,47930393.0,680082.0,180931.0,46947667.0,14144816.0,119792029.0,137963584.0,147635502.0,6569911.0,5941763.0,4053860.0,412008.0
A008420,문배철강,12,2014,Annual,132335203.0,129322973.0,3012230.0,2731667.0,83515443.0,6878439.0,56407349.0,23077115.0,45702452.0,1306024.0,180564.0,44210611.0,10704898.0,112624423.0,123054933.0,132335203.0,6268039.0,6031864.0,11641553.0,408961.0
A008420,문배철강,12,2015,Annual,115219459.0,114152017.0,1067442.0,5733619.0,84527473.0,7049966.0,52142158.0,16924801.0,43481313.0,4979051.0,2588106.0,35906169.0,8660844.0,104199406.0,107426232.0,115219459.0,6725785.0,2747131.0,5893003.0,421404.0
A008420,문배철강,12,2016,Annual,129929058.0,124481343.0,5447715.0,7414028.0,91503252.0,6715672.0,62155361.0,21284913.0,52006278.0,14394998.0,2695837.0,34901066.0,10149083.0,116458628.0,116751842.0,129929058.0,7729500.0,3670463.0,8533310.0,437294.0
A008420,문배철강,12,2017,Annual,156033585.0,149558522.0,6475063.0,10130824.0,101771371.0,6556485.0,59942701.0,26194049.0,45715778.0,964596.0,0.0,0.0,14226924.0,157705853.0,142384263.0,156033585.0,7174259.0,29740433.0,-2725699.0,514356.0
A008420,문배철강,12,2018,Annual,159405950.0,156122040.0,3283910.0,4979163.0,110007242.0,13573271.0,50227352.0,16349597.0,40129877.0,2320739.0,540000.0,34350521.0,10097475.0,151748565.0,149850702.0,159405950.0,6271338.0,25391727.0,10084479.0,629642.0
A008420,문배철강,12,2019,Annual,162552515.0,159951879.0,2600636.0,2371990.0,111343176.0,13499467.0,76844737.0,56681936.0,65572295.0,28430698.0,300000.0,32118859.0,11272442.0,195251306.0,153152457.0,162552515.0,6799422.0,27226194.0,4420172.0,713605.0
A008420,문배철강,12,2020,Annual,152678067.0,149879480.0,2798587.0,8612102.0,119084457.0,13736399.0,58312156.0,40324531.0,47800059.0,2941256.0,0.0,31578462.0,10512096.0,187690632.0,143294460.0,152678067.0,6585020.0,28281643.0,2787129.0,694547.0
A008420,문배철강,12,2021,Annual,204873268.0,184090153.0,20783115.0,25376074.0,142993621.0,13849308.0,84362793.0,58507481.0,57702963.0,3030065.0,0.0,31712154.0,26659830.0,209839262.0,177464925.0,204873268.0,6625228.0,8338161.0,2463125.0,682699.0
A008420,문배철강,12,2022,Annual,192206731.0,189200628.0,3006102.0,26217228.0,167893428.0,13869443.0,60235181.0,33283391.0,42788902.0,1746506.0,0.0,30828572.0,17446279.0,206906858.0,181992973.0,192206731.0,7207655.0,5730039.0,11192545.0,703815.0
A051630,진양화학,12,2011,Annual,62756797.0,61214775.0,1542021.0,1504972.0,23956395.0,28223920.0,9913813.0,11158566.0,7254959.0,509313.0,979932.0,5545558.0,2658854.0,39100954.0,55204105.0,62756797.0,6010670.0,3985994.0,296187.0,1007253.0
A051630,진양화학,12,2012,Annual,64375840.0,61209825.0,3166015.0,2518494.0,25422130.0,27680312.0,11442344.0,11174721.0,9218742.0,715398.0,1712700.0,6608489.0,2223603.0,40559494.0,55170543.0,64375840.0,6039282.0,3962642.0,2697684.0,986698.0
A051630,진양화학,12,2013,Annual,70268217.0,65163405.0,5104812.0,3580982.0,27321522.0,27756942.0,14904350.0,13132061.0,11782861.0,1252755.0,2811921.0,7587329.0,3121489.0,44339143.0,58721169.0,70268217.0,6442237.0,3885560.0,4732798.0,925634.0
A051630,진양화학,12,2014,Annual,79319654.0,73265259.0,6054395.0,5247291.0,29891631.0,28118795.0,16180927.0,12556554.0,11672180.0,1940039.0,1317302.0,8260643.0,4508748.0,46041577.0,66511527.0,79319654.0,6753732.0,3593392.0,2943570.0,1027238.0
A051630,진양화학,12,2015,Annual,70795247.0,67933677.0,2861570.0,2566988.0,30193740.0,27794962.0,12979950.0,8796914.0,10026755.0,1727389.0,782211.0,7386792.0,2953195.0,42532149.0,60290759.0,70795247.0,7642918.0,3541495.0,2299512.0,1087180.0
A051630,진양화학,12,2016,Annual,57610216.0,56323934.0,1286282.0,1312360.0,30589151.0,27190747.0,14353480.0,9051211.0,11793417.0,307898.0,2343834.0,9002496.0,2560063.0,43263736.0,49708424.0,57610216.0,6615510.0,3623373.0,1851076.0,1223397.0
A051630,진양화학,12,2017,Annual,49592413.0,50263845.0,-671432.0,-338315.0,29294343.0,26440675.0,13239475.0,8281459.0,10597332.0,1103605.0,1581813.0,7794216.0,2642143.0,41227436.0,44242231.0,49592413.0,6021613.0,3651635.0,1162290.0,1148229.0
A051630,진양화학,12,2018,Annual,49730594.0,50318415.0,-587822.0,-331448.0,28760536.0,26170413.0,12812786.0,7578081.0,9691923.0,620095.0,1185484.0,7731212.0,3120863.0,39958834.0,44526119.0,49730594.0,5792296.0,3620216.0,-589380.0,997213.0
A051630,진양화학,12,2019,Annual,44531589.0,47277082.0,-2745493.0,-2096053.0,26653653.0,26161737.0,10466303.0,8107181.0,7802606.0,506331.0,744023.0,5374247.0,2663697.0,37462386.0,42264665.0,44531589.0,5012416.0,2701552.0,1143205.0,828096.0
A051630,진양화학,12,2020,Annual,43288270.0,43092066.0,196205.0,826102.0,27605353.0,25228063.0,12228033.0,8046491.0,9396265.0,1090100.0,995820.0,5534038.0,2831768.0,38258642.0,38399100.0,43288270.0,4692966.0,2606798.0,574799.0,701833.0
A051630,진양화학,12,2021,Annual,34785241.0,38641569.0,-3856328.0,-2212663.0,25391798.0,21087890.0,8762063.0,5124755.0,7166828.0,4145762.0,0.0,2897233.0,1595234.0,33655064.0,34057601.0,34785241.0,4583968.0,3138511.0,-2196632.0,623611.0
A051630,진양화학,12,2022,Annual,29090014.0,30145643.0,-1055629.0,-1112808.0,34741192.0,26505309.0,11971608.0,6509319.0,10170882.0,2018242.0,4000000.0,3621409.0,1800726.0,44569287.0,26423690.0,29090014.0,3721952.0,3318777.0,-1044460.0,522651.0
A004440,삼일씨엔에스,12,2011,Annual,205678000.0,193132490.0,12545510.0,5961944.0,122955268.0,134628784.0,100854732.0,113078943.0,69368137.0,9629.0,2818136.0,61004578.0,31486595.0,276798381.0,172171840.0,205678000.0,20960650.0,40764169.0,4971904.0,3116792.0
A004440,삼일씨엔에스,12,2012,Annual,244236717.0,221808809.0,22427908.0,14732829.0,137477947.0,169812035.0,119162521.0,142827462.0,90118015.0,5843712.0,0.0,66803173.0,29044505.0,332197171.0,193695323.0,244236717.0,28113487.0,51891763.0,28280582.0,3334228.0
A004440,삼일씨엔에스,12,2013,Annual,255000859.0,223085090.0,31915770.0,16400060.0,153832431.0,191275523.0,93575829.0,93577505.0,72371271.0,6367989.0,0.0,50940087.0,21204558.0,323495936.0,199280107.0,255000859.0,23804982.0,76086000.0,18907068.0,4300780.0
A004440,삼일씨엔에스,12,2014,Annual,257906018.0,224246456.0,33659562.0,19317823.0,173035644.0,181437216.0,89517864.0,94191649.0,76462153.0,1170419.0,0.0,53392436.0,13055711.0,304965544.0,199010494.0,257906018.0,25235962.0,37738251.0,11373894.0,5656627.0
A004440,삼일씨엔에스,12,2015,Annual,295451548.0,241261451.0,54190097.0,36352276.0,199098184.0,182668212.0,126699758.0,114903202.0,101634963.0,9860618.0,0.0,77068444.0,25064795.0,338550378.0,214985206.0,295451548.0,26276245.0,24548992.0,50796127.0,6066714.0
A004440,삼일씨엔에스,12,2016,Annual,284093265.0,228412991.0,55680274.0,37515485.0,288726191.0,187300318.0,166360619.0,75816648.0,141820539.0,69196116.0,0.0,57024204.0,24540079.0,378938965.0,200949650.0,284093265.0,27463341.0,14396126.0,53695952.0,7151609.0
A004440,삼일씨엔에스,12,2017,Annual,220937437.0,208009503.0,12927934.0,4399442.0,285505252.0,184170664.0,160975151.0,62538080.0,123995607.0,58685787.0,332000.0,38151262.0,36979544.0,361301200.0,180908886.0,220937437.0,27100617.0,13257868.0,6675147.0,7709979.0
A004440,삼일씨엔에스,12,2018,Annual,205638035.0,201903790.0,3734245.0,-7360332.0,276503504.0,153031323.0,177127121.0,51919246.0,138278111.0,17257479.0,315000.0,28146187.0,38849010.0,338910391.0,179606921.0,205638035.0,22296869.0,10487641.0,15873183.0,6973936.0
A004440,삼일씨엔에스,12,2019,Annual,195508528.0,191931615.0,3576913.0,2682983.0,278771722.0,172929760.0,148387569.0,45429813.0,116688544.0,28424356.0,0.0,36610781.0,31699025.0,337219744.0,170885456.0,195508528.0,21046159.0,13018210.0,11676401.0,8029164.0
A004440,삼일씨엔에스,12,2020,Annual,186070865.0,186328549.0,-257684.0,-1035552.0,277362418.0,179748288.0,125546352.0,38968700.0,101068920.0,55876897.0,0.0,26343801.0,24477433.0,326398476.0,161417672.0,186070865.0,24910877.0,10067358.0,11149277.0,7774333.0
A004440,삼일씨엔에스,12,2021,Annual,224073629.0,210620169.0,13453460.0,-3211518.0,274414194.0,186230774.0,125129059.0,52295877.0,80646123.0,16574590.0,0.0,35339141.0,44482936.0,345935541.0,186997409.0,224073629.0,23622760.0,19225471.0,-11525831.0,9067647.0
A004440,삼일씨엔에스,12,2022,Annual,224964587.0,234813630.0,-9849043.0,-8529085.0,266471990.0,185305782.0,167995595.0,84773099.0,119385635.0,41715994.0,0.0,35890918.0,48609959.0,401468204.0,207675314.0,224964587.0,27138316.0,50223114.0,1287541.0,8099351.0
A011390,부산산업,12,2011,Annual,21645435.0,22272329.0,-626894.0,-1264016.0,29842365.0,21375959.0,8668272.0,10994575.0,8392799.0,209408.0,1750000.0,6276426.0,275473.0,44099882.0,19462704.0,21645435.0,2809625.0,3262942.0,-1488861.0,165056.0
A011390,부산산업,12,2012,Annual,29684383.0,28333411.0,1350972.0,1233666.0,31255868.0,21357465.0,9223468.0,9945883.0,8871885.0,430463.0,2000000.0,6020258.0,351583.0,44296154.0,25392359.0,29684383.0,2941052.0,3094403.0,2542925.0,165796.0
A011390,부산산업,12,2013,Annual,31797779.0,30228398.0,1569380.0,1692408.0,32730230.0,21352225.0,11241150.0,10185152.0,10925103.0,2502530.0,858000.0,7510179.0,316047.0,46204678.0,27220824.0,31797779.0,3007574.0,3289297.0,984676.0,150010.0
A011390,부산산업,12,2014,Annual,27921456.0,27123584.0,797872.0,775093.0,33808686.0,21439378.0,10003991.0,7588860.0,9675922.0,2080785.0,757000.0,6557172.0,328069.0,45137523.0,23964208.0,27921456.0,3159376.0,3739977.0,784523.0,156493.0
A011390,부산산업,12,2015,Annual,31629602.0,30358987.0,1270615.0,1087676.0,34582377.0,21929323.0,9490973.0,7883859.0,9151937.0,1115726.0,757000.0,7273557.0,339036.0,45044640.0,27115128.0,31629602.0,3243859.0,2578405.0,1294286.0,197210.0
A011390,부산산업,12,2016,Annual,32206767.0,30334942.0,1871825.0,1139507.0,35522972.0,21980743.0,10608070.0,8241613.0,10224977.0,581086.0,757000.0,8872085.0,383093.0,46325717.0,26746735.0,32206767.0,3588208.0,2561132.0,4760.0,197894.0
A011390,부산산업,12,2017,Annual,34468374.0,33418966.0,1049408.0,864029.0,36052424.0,22532940.0,10932512.0,8452825.0,10506453.0,916097.0,757000.0,8738495.0,426059.0,47148696.0,29980828.0,34468374.0,3438138.0,2643447.0,1361030.0,233238.0
A011390,부산산업,12,2018,Annual,34275893.0,31759515.0,2516377.0,2239094.0,37739672.0,21299619.0,13664130.0,8455283.0,13234474.0,4715733.0,750000.0,7735578.0,429657.0,48826138.0,28052104.0,34275893.0,3707411.0,2631183.0,3084351.0,265396.0
A011390,부산산업,12,2019,Annual,23706250.0,24396557.0,-690307.0,-372763.0,37105320.0,21208525.0,10223116.0,5543421.0,9864616.0,4454009.0,760000.0,4566119.0,358500.0,45393456.0,20642437.0,23706250.0,3754120.0,2744715.0,191598.0,333834.0
A011390,부산산업,12,2020,Annual,23072502.0,23106281.0,-33779.0,276686.0,37334046.0,20984166.0,9608746.0,4889416.0,9285803.0,2249844.0,750000.0,6282397.0,322943.0,44912701.0,19317245.0,23072502.0,3789037.0,2689239.0,41171.0,287867.0
A011390,부산산업,12,2021,Annual,26817008.0,26836970.0,-19962.0,-933.0,36508227.0,21234814.0,7655367.0,5029804.0,7266194.0,1385270.0,750000.0,4947385.0,389173.0,43936225.0,22742703.0,26817008.0,4094266.0,2398195.0,282189.0,297096.0
A011390,부산산업,12,2022,Annual,24077547.0,24707476.0,-629929.0,-182273.0,36257358.0,19193313.0,5574724.0,3547909.0,5290190.0,434725.0,0.0,4852512.0,284534.0,42139338.0,20825020.0,24077547.0,3882455.0,2334071.0,-765351.0,345132.0
A465770,STX그린로지스,12,2011,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2012,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2013,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2014,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2015,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2016,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2017,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2018,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2019,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2020,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2021,Annual,,,,,,,,,,,,,,,,,,,,
A465770,STX그린로지스,12,2022,Annual,,,,,,,,,,,,,,,,,,,,
A091090,세원이앤씨,12,2011,Annual,237196238.0,256945042.0,-19748804.0,-21366707.0,115681838.0,186584056.0,176688013.0,213958647.0,157172876.0,7775652.0,335786.0,51982130.0,19515136.0,381722022.0,234319393.0,237196238.0,22625649.0,52081537.0,-6617722.0,7416078.0
A091090,세원이앤씨,12,2012,Annual,285107113.0,274230094.0,10877018.0,2477823.0,116526861.0,180459856.0,170672803.0,192928544.0,157769756.0,4344001.0,98720.0,75519578.0,12903046.0,374740127.0,253847248.0,285107113.0,20382846.0,65284722.0,-12684942.0,8050044.0
A091090,세원이앤씨,12,2013,Annual,185262099.0,196871906.0,-11609807.0,-21232527.0,107321479.0,159486934.0,120522011.0,142952544.0,107426312.0,1623318.0,357750.0,57446428.0,13095699.0,304159050.0,172901619.0,185262099.0,23970287.0,53885027.0,16050656.0,8347861.0
A091090,세원이앤씨,12,2014,Annual,201420146.0,213496371.0,-12076225.0,-17919255.0,89813593.0,153307224.0,132555848.0,203716430.0,120669073.0,2026784.0,336600.0,26384942.0,11886775.0,314753555.0,186527438.0,201420146.0,26968932.0,21223533.0,-1111942.0,7671988.0
A091090,세원이앤씨,12,2015,Annual,274627619.0,272647487.0,1980133.0,7949223.0,148230328.0,151397888.0,177029997.0,197116919.0,162571506.0,2567785.0,171820.0,42401591.0,14458491.0,358636517.0,248881402.0,274627619.0,23766084.0,13289270.0,-21784979.0,7168738.0
A091090,세원이앤씨,12,2016,Annual,221930919.0,221461966.0,468953.0,-5575566.0,210675493.0,241894483.0,117455194.0,133165973.0,107681106.0,3906779.0,64577.0,27137655.0,9774088.0,388980054.0,205233265.0,221930919.0,16228701.0,45138587.0,26109473.0,6509499.0
A091090,세원이앤씨,12,2017,Annual,157832955.0,153615099.0,4217856.0,-9781447.0,202970988.0,237186301.0,97760281.0,118565022.0,87915370.0,13892839.0,26707.0,24408392.0,9844911.0,365473693.0,144758615.0,157832955.0,8856483.0,43937683.0,20978154.0,5958931.0
A091090,세원이앤씨,12,2018,Annual,133662140.0,143373975.0,-9711835.0,-15815486.0,181088683.0,201773973.0,111222827.0,120192939.0,86579072.0,7051500.0,256251.0,20919824.0,24643755.0,342948210.0,125079947.0,133662140.0,18294028.0,41666588.0,2782481.0,5662511.0
A091090,세원이앤씨,12,2019,Annual,181902461.0,180276827.0,1625633.0,-19160535.0,176417712.0,200863656.0,143291794.0,113969360.0,133256055.0,16211170.0,506746.0,33614780.0,10035739.0,358537099.0,162517243.0,181902461.0,17759584.0,68150028.0,-25084207.0,4535450.0
A091090,세원이앤씨,12,2020,Annual,109931867.0,115870974.0,-5939107.0,-26554059.0,169811504.0,208936235.0,101557020.0,127318421.0,88827857.0,9635385.0,133927.0,32253865.0,12729163.0,324505956.0,98679052.0,109931867.0,17191923.0,27376032.0,6912379.0,4221763.0
A091090,세원이앤씨,12,2021,Annual,78975183.0,87575292.0,-8600110.0,-1383283.0,171280382.0,149701816.0,105966541.0,103255358.0,92562002.0,4968750.0,32853993.0,14849734.0,13404539.0,293864348.0,75831811.0,78975183.0,11743481.0,19328608.0,17611977.0,3003037.0
A091090,세원이앤씨,12,2022,Annual,126167226.0,124348033.0,1819193.0,-85948608.0,168298370.0,147194520.0,105415573.0,94588642.0,87986795.0,12899045.0,24278072.0,19348674.0,17428778.0,282523014.0,109845985.0,126167226.0,14502048.0,19636002.0,-6353321.0,3148512.0
A025530,SJM홀딩스,12,2011,Annual,7205862.0,193211.0,7012651.0,8767575.0,107422456.0,0.0,30583910.0,78457.0,30583910.0,10069362.0,17000000.0,0.0,0.0,107513275.0,0.0,7205862.0,193211.0,12362.0,7139356.0,0.0
A025530,SJM홀딩스,12,2012,Annual,1596656.0,534062.0,1062595.0,2258572.0,107670151.0,0.0,27624086.0,37146.0,27624086.0,8850219.0,17000000.0,0.0,0.0,107725366.0,0.0,1596656.0,534062.0,18068.0,2083518.0,0.0
A025530,SJM홀딩스,12,2013,Annual,7579956.0,1254417.0,6325539.0,6613277.0,118828201.0,7200.0,24528478.0,82127.0,24528478.0,7651971.0,10000000.0,0.0,0.0,118943011.0,0.0,7579956.0,1254417.0,32683.0,655711.0,1029.0
