Symbol,Name,상장연도,결산월,회계년,주기,ROE(세전계속사업이익)(%),총자본증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),부채비율(%),총자본회전율(회),현금흐름/총자본(%)
A009180,한솔로지스틱스,1989,12,2022,Annual,33.63,30.43,19.95,3.19,167.79,11.21,50.20
A213500,한솔제지,2015,12,2015,Annual,,,,,310.95,,
A213500,한솔제지,2015,12,2016,Annual,14.62,27.09,62.73,92.88,216.14,3.83,27.65
A213500,한솔제지,2015,12,2017,Annual,11.82,21.79,-47.86,-1.48,219.81,3.23,25.58
A213500,한솔제지,2015,12,2018,Annual,10.50,7.92,89.49,-2.74,205.14,3.49,22.71
A213500,한솔제지,2015,12,2019,Annual,12.31,4.18,-20.47,-1.95,184.81,2.80,21.97
A213500,한솔제지,2015,12,2020,Annual,11.58,3.72,-1.46,48.08,174.14,2.42,24.31
A213500,한솔제지,2015,12,2021,Annual,4.37,7,-35.78,-76.93,177.9,2.79,15.78
A213500,한솔제지,2015,12,2022,Annual,13.48,9.3,114.44,439.8,197.63,3.46,22.44
A014680,한솔케미칼,1989,12,2012,Annual,25.16,19.27,10.65,93.4,97.52,1.91,27.84
A014680,한솔케미칼,1989,12,2013,Annual,13.35,9.3,3.63,-43.76,115.64,1.67,17.68
A014680,한솔케미칼,1989,12,2014,Annual,12.10,7.44,1.6,5.56,122.45,1.63,19.83
A014680,한솔케미칼,1989,12,2015,Annual,18.54,15.72,73.82,60.09,111.14,1.60,24.56
A014680,한솔케미칼,1989,12,2016,Annual,26.33,38.24,67.64,71.81,105.12,1.57,28.15
A014680,한솔케미칼,1989,12,2017,Annual,20.41,14.58,-3.65,-1.44,85.06,1.43,23.77
A014680,한솔케미칼,1989,12,2018,Annual,22.07,14.42,18.24,16.68,77.03,1.39,24.79
A014680,한솔케미칼,1989,12,2019,Annual,24.25,16.39,18.77,34.35,80.42,1.12,25.58
A014680,한솔케미칼,1989,12,2020,Annual,28.14,19.54,36.69,42.9,60.57,1.08,28.15
A014680,한솔케미칼,1989,12,2021,Annual,30.03,23.4,30.11,21.98,55.91,1.11,27.48
A014680,한솔케미칼,1989,12,2022,Annual,23.97,11.02,-5.92,5.24,47.02,1.09,25.22
A004710,한솔테크닉스,1988,12,2012,Annual,-60.41,-21.86,적지,적지,187.79,3.36,-37.95
A004710,한솔테크닉스,1988,12,2013,Annual,-15.41,16.67,적지,적지,147.93,3.23,-1.22
A004710,한솔테크닉스,1988,12,2014,Annual,-7.35,18.33,흑전,적지,102.63,3.05,4.91
A004710,한솔테크닉스,1988,12,2015,Annual,13.23,28.22,91.49,흑전,109.42,2.84,24.52
A004710,한솔테크닉스,1988,12,2016,Annual,-17.36,-16.72,41.11,적전,137.66,3.41,-7.47
A004710,한솔테크닉스,1988,12,2017,Annual,9.96,-0.87,31.05,흑전,136,4.36,20.82
A004710,한솔테크닉스,1988,12,2018,Annual,-6.69,-5.39,-48.91,적전,154.15,4.06,3.47
A004710,한솔테크닉스,1988,12,2019,Annual,4.90,29.72,63.67,흑전,89.17,4.19,14.71
A004710,한솔테크닉스,1988,12,2020,Annual,9.38,6.59,27.46,306.37,111.89,4.42,20.50
A004710,한솔테크닉스,1988,12,2021,Annual,-2.36,-0.3,적전,적전,183.41,5.35,7.52
A004710,한솔테크닉스,1988,12,2022,Annual,14.14,58.13,흑전,흑전,143.6,3.79,17.06
A004150,한솔홀딩스,1972,12,2012,Annual,5.21,2.13,-10.39,흑전,221.23,2.37,12.64
A004150,한솔홀딩스,1972,12,2013,Annual,-2.07,2.54,-72.2,-63.71,264.71,0.93,11.90
A004150,한솔홀딩스,1972,12,2014,Annual,-8.50,-45.03,57.33,적전,567.3,1.24,9.52
A004150,한솔홀딩스,1972,12,2015,Annual,-1.65,27.41,-14.59,적지,247.2,1.09,6.44
A004150,한솔홀딩스,1972,12,2016,Annual,2.67,8.75,-7.86,적지,224.53,1.30,7.05
A004150,한솔홀딩스,1972,12,2017,Annual,-11.05,-15.41,-36.08,적지,211.48,1.20,-4.87
A004150,한솔홀딩스,1972,12,2018,Annual,1.40,-17.42,-1.05,적지,211.91,1.26,-3.95
A004150,한솔홀딩스,1972,12,2019,Annual,4.46,5.6,-41.62,흑전,46.1,0.78,9.36
A004150,한솔홀딩스,1972,12,2020,Annual,8.72,15.42,-15.83,176.36,19.12,0.73,16.75
A004150,한솔홀딩스,1972,12,2021,Annual,5.45,4.33,47.54,-67.5,19.01,0.77,5.57
A004150,한솔홀딩스,1972,12,2022,Annual,10.06,8.75,3.92,107.35,21.09,0.81,10.04
A025750,한솔홈데코,2003,12,2012,Annual,0.92,11.14,30.04,-82.95,139.22,1.79,8.36
A025750,한솔홈데코,2003,12,2013,Annual,4.62,11.45,63.53,243.3,125.56,1.98,11.60
A025750,한솔홈데코,2003,12,2014,Annual,0.50,5.01,-40.85,-99.09,121.49,1.85,6.79
A025750,한솔홈데코,2003,12,2015,Annual,2.34,2.57,109.01,"2,827.55",117.51,1.83,8.03
A025750,한솔홈데코,2003,12,2016,Annual,7.81,6.61,40.58,401.73,102.68,1.70,12.05
A025750,한솔홈데코,2003,12,2017,Annual,3.76,6.5,-27.32,-55.08,100.49,1.73,8.71
A025750,한솔홈데코,2003,12,2018,Annual,10.06,6.33,-3.53,246.79,90.59,1.89,13.80
A025750,한솔홈데코,2003,12,2019,Annual,-2.97,-4.63,적전,적전,91.84,1.67,3.36
A025750,한솔홈데코,2003,12,2020,Annual,0.42,0.24,흑전,흑전,90.88,1.64,5.43
A025750,한솔홈데코,2003,12,2021,Annual,5.03,3.43,214.66,830.9,96.85,1.67,8.79
A025750,한솔홈데코,2003,12,2022,Annual,-3.93,-4.02,-68.5,적전,108.25,1.81,3.33
A004960,한신공영,1976,12,2012,Annual,3.00,3.38,27.57,186.78,352.39,2.84,2.31
A004960,한신공영,1976,12,2013,Annual,1.89,-11.11,61.44,-52.52,424,4.49,1.58
A004960,한신공영,1976,12,2014,Annual,-56.72,-35.5,적전,적전,608.88,4.49,-42.85
A004960,한신공영,1976,12,2015,Annual,15.02,22.59,흑전,흑전,555.05,6.41,10.10
A004960,한신공영,1976,12,2016,Annual,17.85,14.83,70.58,20.29,479.38,7.07,10.85
A004960,한신공영,1976,12,2017,Annual,31.55,31.02,91.31,171.69,442.41,6.41,23.49
A004960,한신공영,1976,12,2018,Annual,56.97,26.97,60.87,123.59,298.72,5.37,40.88
A004960,한신공영,1976,12,2019,Annual,17.65,15.19,-41.93,-55.52,221.33,3.38,18.35
A004960,한신공영,1976,12,2020,Annual,24.77,20.83,-3.69,46.2,179.36,2.74,21.75
A004960,한신공영,1976,12,2021,Annual,10.32,9.17,-62.78,-57.62,212.79,2.02,9.77
A004960,한신공영,1976,12,2022,Annual,7.53,7.23,-11.66,-10.46,223.28,1.74,8.18
A011700,한신기계,1987,12,2012,Annual,12.41,5.71,-12.38,-2.64,43,1.35,10.45
A011700,한신기계,1987,12,2013,Annual,13.76,14.77,35.05,25.86,40.16,1.27,11.82
A011700,한신기계,1987,12,2014,Annual,13.79,9.09,8.56,4.98,34.62,1.05,11.07
A011700,한신기계,1987,12,2015,Annual,11.62,8.8,-2.92,-4.94,30.21,0.93,9.71
A011700,한신기계,1987,12,2016,Annual,12.02,9.41,16.24,-2.11,23.07,0.85,8.73
A011700,한신기계,1987,12,2017,Annual,7.75,1.06,-28.54,-24.08,15.6,0.72,6.50
A011700,한신기계,1987,12,2018,Annual,5.62,2.2,-22.51,-28.57,13.6,0.67,4.76
A011700,한신기계,1987,12,2019,Annual,2.69,1.45,-54.88,-51.72,16.04,0.66,2.55
A011700,한신기계,1987,12,2020,Annual,5.49,1.68,78.61,114.24,15.63,0.63,5.06
A011700,한신기계,1987,12,2021,Annual,6.51,4.52,33.17,18.12,17.53,0.65,5.67
A011700,한신기계,1987,12,2022,Annual,-6.50,8,적전,적전,24.5,0.63,-4.45
A018880,한온시스템,1996,12,2012,Annual,25.17,12.13,14.39,4.92,55.43,2.68,25.28
A018880,한온시스템,1996,12,2013,Annual,26.63,7.1,17.42,27.31,91.7,3.48,30.76
A018880,한온시스템,1996,12,2014,Annual,23.11,8.38,1.87,-6.94,94.01,3.40,27.45
A018880,한온시스템,1996,12,2015,Annual,19.93,7.75,-2.91,-16.21,92.25,3.20,23.31
A018880,한온시스템,1996,12,2016,Annual,22.56,4.75,17.52,24.81,104.77,3.10,25.96
A018880,한온시스템,1996,12,2017,Annual,21.53,7.77,10.86,-1.76,102.79,2.85,25.03
A018880,한온시스템,1996,12,2018,Annual,18.24,4.93,-7.4,-4.93,151.25,2.85,26.19
A018880,한온시스템,1996,12,2019,Annual,18.23,9.66,11.53,13.72,202.99,3.20,31.29
A018880,한온시스템,1996,12,2020,Annual,6.11,-4.2,-34.73,-64.83,248.63,3.00,25.28
A018880,한온시스템,1996,12,2021,Annual,15.04,10.59,3.16,173.86,232.45,3.12,34.65
A018880,한온시스템,1996,12,2022,Annual,4.01,-4.31,-21.24,-91.39,283.94,3.56,23.87
A009420,한올바이오파마,1989,12,2012,Annual,-6.14,55.16,적지,적지,59.09,1.18,-1.87
A009420,한올바이오파마,1989,12,2013,Annual,-29.76,-24.21,적지,적지,64.11,1.07,-28.27
A009420,한올바이오파마,1989,12,2014,Annual,-24.20,-23.17,흑전,적지,90.29,1.53,-19.72
A009420,한올바이오파마,1989,12,2015,Annual,-6.84,107.85,적전,적지,23.01,1.13,-6.75
A009420,한올바이오파마,1989,12,2016,Annual,1.68,9.6,흑전,흑전,19.52,0.83,4.27
A009420,한올바이오파마,1989,12,2017,Annual,2.44,6.55,"1,140.36",186.93,51.71,0.78,7.40
A009420,한올바이오파마,1989,12,2018,Annual,3.50,5.14,54.63,-43.23,38.82,0.81,4.64
A009420,한올바이오파마,1989,12,2019,Annual,13.57,20.1,212.21,481.02,36.3,0.84,17.01
A009420,한올바이오파마,1989,12,2020,Annual,11.95,29.1,-65.27,3.08,21.44,0.55,14.09
A009420,한올바이오파마,1989,12,2021,Annual,5.05,-9.81,70.16,-54.99,21.4,0.59,6.74
A009420,한올바이오파마,1989,12,2022,Annual,1.16,2.91,-85.09,-97.17,26.86,0.66,1.99
A014130,한익스프레스,1989,12,2012,Annual,35.73,28.91,-5.73,흑전,255.7,13.53,37.86
A014130,한익스프레스,1989,12,2013,Annual,31.15,27.05,9.79,12.15,206.51,12.92,33.02
A014130,한익스프레스,1989,12,2014,Annual,17.24,63.69,-7.52,210.51,108.01,9.77,56.55
A014130,한익스프레스,1989,12,2015,Annual,21.83,17.04,40.21,-56.7,146.71,8.83,20.86
A014130,한익스프레스,1989,12,2016,Annual,12.98,7.33,-18.63,-31.88,156.34,8.46,14.82
A014130,한익스프레스,1989,12,2017,Annual,14.83,10.05,13.62,23.55,198.59,8.78,15.99
A014130,한익스프레스,1989,12,2018,Annual,12.07,6.25,-6.32,-21.29,198.01,8.71,12.77
A014130,한익스프레스,1989,12,2019,Annual,13.01,7.4,16.77,-3.52,283.5,8.31,36.43
A014130,한익스프레스,1989,12,2020,Annual,-0.93,-4.64,-3.88,적전,339.83,8.76,26.68
A014130,한익스프레스,1989,12,2021,Annual,6.79,7.18,-46.4,흑전,409.79,10.92,33.56
A014130,한익스프레스,1989,12,2022,Annual,12.49,43.31,247.66,118.22,287.21,9.60,35.15
A300720,한일시멘트,2018,12,2018,Annual,,,,,57.56,,
A300720,한일시멘트,2018,12,2019,Annual,6.20,2.17,5.04,-24.61,55.97,1.08,9.68
A300720,한일시멘트,2018,12,2020,Annual,12.54,53.12,125.27,146.84,76.67,0.87,12.86
A300720,한일시멘트,2018,12,2021,Annual,8.59,7.37,-9.34,-13.97,62.53,0.90,9.75
A300720,한일시멘트,2018,12,2022,Annual,7.65,8,-2,1.86,56.24,0.98,9.07
A002220,한일철강,1988,12,2012,Annual,-7.34,-7.97,-11.79,적전,90.2,0.91,-2.75
A002220,한일철강,1988,12,2013,Annual,3.35,2.33,-60.32,흑전,89.21,0.87,4.63
A002220,한일철강,1988,12,2014,Annual,-0.91,-2.08,적전,적전,93.32,0.78,0.13
A002220,한일철강,1988,12,2015,Annual,-8.41,-7.43,적지,적지,127.13,0.71,-4.15
A002220,한일철강,1988,12,2016,Annual,3.99,2.82,흑전,흑전,93.27,0.73,7.75
A002220,한일철강,1988,12,2017,Annual,6.08,5.74,-26.27,98.72,94.95,0.98,10.30
A002220,한일철강,1988,12,2018,Annual,-5.82,-1.66,적전,적전,93.48,1.04,0.51
A002220,한일철강,1988,12,2019,Annual,-7.61,-7.63,적지,적지,114.26,1.11,-1.85
A002220,한일철강,1988,12,2020,Annual,-2.65,-0.18,적지,적지,98.31,1.06,1.73
A002220,한일철강,1988,12,2021,Annual,17.49,19.48,흑전,흑전,90.58,1.52,19.53
A002220,한일철강,1988,12,2022,Annual,-0.13,-1.82,-86.4,적전,94.32,1.45,2.21
A006390,한일현대시멘트,1975,12,2012,Annual,-72.04,-27.96,흑전,적지,727.09,3.88,-32.43
A006390,한일현대시멘트,1975,12,2013,Annual,완전잠식,당기잠식,57.11,적지,완전잠식,완전잠식,완전잠식
A006390,한일현대시멘트,1975,12,2014,Annual,완전잠식,전기잠식,6.2,흑전,740.02,완전잠식,완전잠식
A006390,한일현대시멘트,1975,12,2015,Annual,8.31,-44.61,8.22,적전,"1,531.30",8.36,6.34
A006390,한일현대시멘트,1975,12,2016,Annual,-154.59,361.84,1.62,적지,263.57,4.36,-155.99
A006390,한일현대시멘트,1975,12,2017,Annual,37.97,46.39,-53.35,흑전,136.98,1.98,43.39
A006390,한일현대시멘트,1975,12,2018,Annual,-14.37,-15.73,-17.82,적전,211.18,1.76,-7.79
A006390,한일현대시멘트,1975,12,2019,Annual,22.83,15.99,72.16,흑전,173.79,2.02,29.62
A006390,한일현대시멘트,1975,12,2020,Annual,33.03,25.05,62.18,51.95,120,1.45,33.94
A006390,한일현대시멘트,1975,12,2021,Annual,16.90,26.7,-37.07,-35.67,84.08,1.37,19.05
A006390,한일현대시멘트,1975,12,2022,Annual,12.92,12.24,-2.17,-11.59,78.39,1.37,15.00
A003300,한일홀딩스,1969,12,2012,Annual,-6.58,0.05,153.93,적전,68.58,0.89,-2.19
A003300,한일홀딩스,1969,12,2013,Annual,8.51,4.52,83.79,흑전,61.32,0.98,9.68
A003300,한일홀딩스,1969,12,2014,Annual,8.51,8.4,-8.9,14.59,47.35,0.95,10.08
A003300,한일홀딩스,1969,12,2015,Annual,7.86,1.97,-5.08,-31.82,46.43,0.95,7.40
A003300,한일홀딩스,1969,12,2016,Annual,8.68,4.04,-15.78,29.1,41.26,0.96,8.88
A003300,한일홀딩스,1969,12,2017,Annual,5.46,7.29,10.83,-21.64,103.5,0.75,7.78
A003300,한일홀딩스,1969,12,2018,Annual,8.19,5.21,-63.48,692.85,88.67,0.71,34.02
A003300,한일홀딩스,1969,12,2019,Annual,4.88,1.02,103.36,-90.54,89.39,0.95,7.18
A003300,한일홀딩스,1969,12,2020,Annual,8.58,4.65,87.82,120.38,82.09,0.86,8.83
A003300,한일홀딩스,1969,12,2021,Annual,6.02,5.85,-25.01,-15.59,69.1,0.88,7.92
A003300,한일홀딩스,1969,12,2022,Annual,6.42,6.06,12.51,41.18,59.64,0.99,8.74
A051600,한전KPS,2007,12,2012,Annual,30.09,7.57,21.49,12.63,42.27,1.96,28.56
A051600,한전KPS,2007,12,2013,Annual,34.49,17.03,29.36,28.97,35.21,1.95,31.40
A051600,한전KPS,2007,12,2014,Annual,33.51,12.21,17.3,10.69,32.6,1.64,29.85
A051600,한전KPS,2007,12,2015,Annual,29.82,12.64,-18.83,0.97,31.45,1.59,27.49
A051600,한전KPS,2007,12,2016,Annual,14.32,0.45,-39.63,-48.05,38.33,1.55,15.75
A051600,한전KPS,2007,12,2017,Annual,20.67,14.6,55.12,54,32.59,1.46,20.42
A051600,한전KPS,2007,12,2018,Annual,22.28,8.74,16.74,18.66,30.16,1.32,21.26
A051600,한전KPS,2007,12,2019,Annual,19.39,8.06,1.26,-4.96,27.84,1.22,19.26
A051600,한전KPS,2007,12,2020,Annual,10.49,-1.1,-30.18,-43.22,28.35,1.23,12.30
A051600,한전KPS,2007,12,2021,Annual,12.57,5.73,-8.43,13.35,28.32,1.28,13.24
A051600,한전KPS,2007,12,2022,Annual,11.56,9.33,5.29,1.52,28.48,1.23,12.70
A130660,한전산업,2010,12,2012,Annual,13.80,-2.86,-22.46,-52.35,148.81,3.75,12.97
A130660,한전산업,2010,12,2013,Annual,18.07,17.05,9.7,77.49,126,4.06,18.23
A130660,한전산업,2010,12,2014,Annual,16.55,-33.43,-16.85,적전,220.68,5.15,8.00
A130660,한전산업,2010,12,2015,Annual,46.98,19.67,93.36,흑전,129.56,5.81,19.33
A130660,한전산업,2010,12,2016,Annual,29.80,5.09,-47.34,62.91,125.77,4.85,25.17
A130660,한전산업,2010,12,2017,Annual,26.99,9.24,23.94,5.59,115.86,4.93,24.46
A130660,한전산업,2010,12,2018,Annual,23.18,5.4,-21.59,-13.71,96.98,3.57,20.03
A130660,한전산업,2010,12,2019,Annual,30.23,13.27,43.2,40.07,95.29,3.60,29.42
A130660,한전산업,2010,12,2020,Annual,22.72,-2.58,-9.54,-20.08,96.66,3.91,23.55
A130660,한전산업,2010,12,2021,Annual,13.67,2.43,-7.98,-36.47,91.68,3.81,17.65
A130660,한전산업,2010,12,2022,Annual,23.30,12.61,6.49,90.27,64.45,3.82,24.88
A002320,한진,1974,12,2012,Annual,-1.09,0.01,8.53,적지,142.24,1.87,3.28
A002320,한진,1974,12,2013,Annual,-0.81,-8.23,7.18,적지,156.7,2.04,4.17
A002320,한진,1974,12,2014,Annual,8.02,11.62,30.67,흑전,148.88,2.06,10.82
A002320,한진,1974,12,2015,Annual,17.13,-6.54,-21.74,136.16,240.87,2.16,18.87
A002320,한진,1974,12,2016,Annual,8.92,4.87,적전,-61.94,229.44,2.35,14.23
A002320,한진,1974,12,2017,Annual,-5.71,12.85,흑전,적전,182.3,2.21,2.91
A002320,한진,1974,12,2018,Annual,6.95,22.77,94.95,흑전,149.4,2.01,11.99
A002320,한진,1974,12,2019,Annual,-0.53,-1.24,115.44,적전,236.69,1.94,11.16
A002320,한진,1974,12,2020,Annual,0.94,17.46,16.84,흑전,206.05,1.93,11.66
A002320,한진,1974,12,2021,Annual,16.53,10.99,-6.12,"1,679.01",182.22,1.92,21.89
A002320,한진,1974,12,2022,Annual,2.63,11.68,15.15,-68.02,166.77,1.96,13.28
A003480,한진중공업홀딩스,1956,12,2012,Annual,0.37,-1.22,-24.31,적지,80.11,0.88,0.90
A003480,한진중공업홀딩스,1956,12,2013,Annual,-6.12,-7.48,4.21,적지,112.87,0.97,-4.50
A003480,한진중공업홀딩스,1956,12,2014,Annual,-11.19,-6.89,-5.95,적지,145.84,1.32,-6.55
A003480,한진중공업홀딩스,1956,12,2015,Annual,-11.74,-15.37,-60.93,적지,175.94,0.27,-8.19
A003480,한진중공업홀딩스,1956,12,2016,Annual,-38.34,-30.1,86.78,적지,247.72,1.22,-26.66
A003480,한진중공업홀딩스,1956,12,2017,Annual,-20.78,-34.51,44.85,적지,347.26,1.67,-15.51
A003480,한진중공업홀딩스,1956,12,2018,Annual,10.15,-14.44,32.99,적지,410.45,2.38,15.88
A003480,한진중공업홀딩스,1956,12,2019,Annual,8.98,-1.79,18.76,흑전,416.17,2.41,24.43
A003480,한진중공업홀딩스,1956,12,2020,Annual,0.38,-1.08,31.15,적전,415.22,2.22,17.98
A003480,한진중공업홀딩스,1956,12,2021,Annual,-1.64,-2.24,-11.51,적지,427.19,2.52,16.83
A003480,한진중공업홀딩스,1956,12,2022,Annual,5.00,5.21,-16.73,흑전,444.19,4.03,23.05
A180640,한진칼,2013,12,2013,Annual,,,,,88.23,,
A180640,한진칼,2013,12,2014,Annual,32.42,114.65,160.62,"1,903.22",48.7,0.52,22.19
A180640,한진칼,2013,12,2015,Annual,-12.37,-9.64,-1.65,적전,57.65,0.47,-11.33
A180640,한진칼,2013,12,2016,Annual,-35.10,-24.65,33.25,적지,86.36,0.77,-30.86
A180640,한진칼,2013,12,2017,Annual,18.98,54.86,16.48,흑전,61.99,0.82,18.80
A180640,한진칼,2013,12,2018,Annual,0.47,0.61,-5.63,적전,65.32,0.76,0.56
A180640,한진칼,2013,12,2019,Annual,-16.76,-17.59,적전,적지,89.6,0.77,-6.33
A180640,한진칼,2013,12,2020,Annual,-21.66,17.15,적지,적지,109.62,0.27,-8.48
A180640,한진칼,2013,12,2021,Annual,4.33,9.61,적지,적지,105.83,0.09,7.98
A180640,한진칼,2013,12,2022,Annual,19.92,41.21,흑전,흑전,51.98,0.09,34.41
A005110,한창,1976,12,2012,Annual,5.60,4.97,흑전,흑전,62.88,0.80,5.63
A005110,한창,1976,12,2013,Annual,4.66,4.12,86.17,-17.83,69.05,1.03,4.68
A005110,한창,1976,12,2014,Annual,7.41,9.3,-13.38,113.87,80.7,0.72,9.35
A005110,한창,1976,12,2015,Annual,-10.38,39.43,적전,적전,98.96,0.59,3.83
A005110,한창,1976,12,2016,Annual,21.96,13.84,흑전,흑전,112.69,1.39,12.75
A005110,한창,1976,12,2017,Annual,12.77,5.9,467.85,1.76,153.59,2.81,7.46
A005110,한창,1976,12,2018,Annual,13.05,-20.37,22.32,-65.13,225.67,2.67,-1.04
A005110,한창,1976,12,2019,Annual,15.57,-18.03,36.58,적전,243.5,2.03,-4.99
A005110,한창,1976,12,2020,Annual,-50.00,40.8,적전,적지,212.78,0.78,-42.40
A005110,한창,1976,12,2021,Annual,-83.04,-1.72,적지,적지,262.9,0.94,-52.75
A005110,한창,1976,12,2022,Annual,12.20,-36.9,흑전,적지,386.04,2.96,-16.79
A009460,한창제지,1987,12,2012,Annual,1.34,12.19,-14.35,49.1,213.89,3.54,13.58
A009460,한창제지,1987,12,2013,Annual,-26.97,-23.81,90.01,적전,326.82,4.22,-10.47
A009460,한창제지,1987,12,2014,Annual,7.82,5.95,16.71,흑전,271.08,4.56,23.09
A009460,한창제지,1987,12,2015,Annual,10.58,8.42,13.68,44.55,239.49,4.32,25.01
A009460,한창제지,1987,12,2016,Annual,29.67,37.68,85.76,375.27,159.95,3.84,45.80
A009460,한창제지,1987,12,2017,Annual,22.94,19.64,23.33,-26.73,114.88,3.12,29.14
A009460,한창제지,1987,12,2018,Annual,16.40,9.7,-33.44,-18.58,100.75,2.72,20.92
A009460,한창제지,1987,12,2019,Annual,12.35,11.54,-6.9,-23.38,100.09,2.23,17.77
A009460,한창제지,1987,12,2020,Annual,15.87,10.2,58.96,43.57,91.2,1.90,19.72
A009460,한창제지,1987,12,2021,Annual,16.87,14.61,2.99,41.85,129.03,1.79,22.32
A009460,한창제지,1987,12,2022,Annual,0.94,1.74,-92.76,-91.61,156.33,1.96,8.37
A372910,한컴라이프케어,2021,12,2021,Annual,7.24,208.98,-87.64,-82.54,83.3,1.57,16.38
A372910,한컴라이프케어,2021,12,2022,Annual,10.82,9.51,적전,91.71,62.61,0.82,13.42
A000880,한화,1976,12,2012,Annual,10.39,109.26,300,430.91,883.24,4.56,11.20
A000880,한화,1976,12,2013,Annual,3.79,1.79,-29.55,-54.75,951.62,3.63,7.60
A000880,한화,1976,12,2014,Annual,0.33,12.43,-40.28,적전,920.9,3.27,2.90
A000880,한화,1976,12,2015,Annual,1.36,12.63,47.03,흑전,967.16,3.21,4.16
A000880,한화,1976,12,2016,Annual,12.00,4.27,122.29,969.32,988.5,3.38,10.31
A000880,한화,1976,12,2017,Annual,13.22,12.21,28.06,1.73,903.43,3.34,8.78
A000880,한화,1976,12,2018,Annual,7.90,6.19,-16.34,-39.03,900.11,2.96,8.69
A000880,한화,1976,12,2019,Annual,1.44,7.73,-37.67,-71.09,898.06,2.86,7.17
A000880,한화,1976,12,2020,Annual,5.95,-2.99,37.6,206.22,979.02,2.83,8.13
A000880,한화,1976,12,2021,Annual,16.20,24.06,89.02,222.54,825.65,2.66,11.17
A000880,한화,1976,12,2022,Annual,7.74,50.93,-19.07,-11.97,493.73,1.85,9.18
A009830,한화솔루션,1974,12,2012,Annual,-1.24,-4.84,-98.39,적전,171.75,1.49,8.18
A009830,한화솔루션,1974,12,2013,Annual,-0.96,-2.38,"1,765.68",적지,187.36,1.74,8.82
A009830,한화솔루션,1974,12,2014,Annual,1.10,7.24,44.3,흑전,163.56,1.74,10.37
A009830,한화솔루션,1974,12,2015,Annual,4.70,3.17,138.58,"1,483.96",180.92,1.66,13.19
A009830,한화솔루션,1974,12,2016,Annual,17.05,10.89,131.21,327.32,152.69,1.78,23.09
A009830,한화솔루션,1974,12,2017,Annual,18.29,13.15,-2.93,8.25,120.6,1.60,21.62
A009830,한화솔루션,1974,12,2018,Annual,4.65,0.64,-53.15,-80.77,144.6,1.46,10.10
A009830,한화솔루션,1974,12,2019,Annual,2.79,-6.76,29.58,적전,170.09,1.57,5.38
A009830,한화솔루션,1974,12,2020,Annual,7.67,2.79,29.41,흑전,153.65,1.56,15.36
A009830,한화솔루션,1974,12,2021,Annual,12.07,37.43,24.26,104.27,143.96,1.51,17.89
A009830,한화솔루션,1974,12,2022,Annual,6.07,20.68,25.11,-40.61,140.8,1.45,11.43
A272210,한화시스템,2019,12,2019,Annual,9.18,17.96,91.51,76.75,148.78,1.73,18.02
A272210,한화시스템,2019,12,2020,Annual,7.90,6.63,8.28,28.38,160.98,1.64,19.32
A272210,한화시스템,2019,12,2021,Annual,7.83,116.89,20.66,4.59,73.87,1.28,11.87
A272210,한화시스템,2019,12,2022,Annual,-1.97,-9.86,-65.12,적전,95.43,1.03,1.33
A012450,한화에어로스페이스,1987,12,2012,Annual,10.36,-1.01,74.63,-43.24,105.42,1.85,13.50
A012450,한화에어로스페이스,1987,12,2013,Annual,8.67,8.06,-38.46,1.31,101.45,1.60,13.39
A012450,한화에어로스페이스,1987,12,2014,Annual,-2.33,-3.62,-91.81,적전,119.21,1.56,-2.33
A012450,한화에어로스페이스,1987,12,2015,Annual,-0.98,36.64,적전,흑전,82.97,1.34,4.32
A012450,한화에어로스페이스,1987,12,2016,Annual,18.25,4.26,흑전,"5,438.86",141.48,1.53,18.82
A012450,한화에어로스페이스,1987,12,2017,Annual,0.79,-6.83,-44.99,적전,163.53,1.86,3.43
A012450,한화에어로스페이스,1987,12,2018,Annual,2.22,20.85,-35.86,흑전,180.63,1.85,7.77
A012450,한화에어로스페이스,1987,12,2019,Annual,5.69,8.33,210.71,229.79,204.99,1.92,12.78
A012450,한화에어로스페이스,1987,12,2020,Annual,5.88,4.71,47.64,1.42,216.58,1.82,12.56
A012450,한화에어로스페이스,1987,12,2021,Annual,8.36,31.5,13.59,83.17,180.95,1.60,14.16
A012450,한화에어로스페이스,1987,12,2022,Annual,4.98,-0.34,44.48,-51.43,286.69,1.80,11.67
A082740,한화엔진,2011,12,2012,Annual,31.49,30.35,-76.69,-15.3,138.87,2.09,32.96
