Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A095340,ISC,12,2016,Annual,37.58,16.44,15.55,204.22,"80,255,704","67,057,860",19.58,243.22,193.15
A095340,ISC,12,2017,Annual,39.23,22.49,17.35,335.25,"98,990,640","76,730,450",20.92,311.86,258.71
A095340,ISC,12,2018,Annual,29.97,12.87,12.35,190.86,"101,879,554","88,771,364",16.24,240.92,183.24
A095340,ISC,12,2019,Annual,25.79,3.89,2.61,47.67,"85,874,871","82,536,436",3.21,39.37,32.02
A095340,ISC,12,2020,Annual,34.04,17.59,22.57,289.87,"116,524,220","96,026,746",26.50,436.73,372.00
A095340,ISC,12,2021,Annual,38.13,23.47,16.98,439.84,"143,762,785","110,019,185",21.19,397.12,318.16
A095340,ISC,12,2022,Annual,47.14,33.57,28.30,675.20,"170,675,479","113,378,444",39.13,787.07,569.17
A067630,HLB생명과학,12,2011,Annual,5.32,-5.34,-9.82,-77.37,"40,953,192","43,140,484",-12.47,-180.72,-142.31
A067630,HLB생명과학,12,2012,Annual,3.50,-51.96,-94.48,-144.15,"8,997,538","13,672,382",-88.99,-246.91,-262.13
A067630,HLB생명과학,12,2013,Annual,1.05,-16.04,-19.51,-64.11,"19,955,555","23,156,560",-14.69,-58.69,-77.99
A067630,HLB생명과학,12,2014,Annual,12.79,2.30,1.67,8.01,"24,230,766","23,674,107",1.65,5.74,5.82
A067630,HLB생명과학,12,2015,Annual,-19.19,-37.77,-78.56,-69.60,"17,930,565","24,703,336",-77.45,-142.71,-144.75
A067630,HLB생명과학,12,2016,Annual,6.83,-26.73,-20.61,-25.16,"11,585,620","14,682,827",-20.61,-19.40,-19.40
A067630,HLB생명과학,12,2017,Annual,11.54,3.91,35.24,5.00,"16,697,768","16,044,067",35.24,45.06,45.06
A067630,HLB생명과학,12,2018,Annual,-0.63,-151.99,-218.02,-40.03,"4,270,701","10,761,869",-218.02,-57.41,-57.41
A067630,HLB생명과학,12,2019,Annual,35.63,5.28,13.72,3.08,"12,431,173","11,774,457",13.72,8.00,8.00
A067630,HLB생명과학,12,2020,Annual,4.73,-30.92,-292.85,-19.09,"14,824,118","19,407,509",-295.31,-182.36,-180.85
A067630,HLB생명과학,12,2021,Annual,-51.25,-115.69,-426.93,-39.21,"12,239,119","26,399,001",-431.90,-146.37,-144.68
A067630,HLB생명과학,12,2022,Annual,-10.30,-47.25,-278.93,-20.11,"20,651,553","30,408,569",-299.50,-127.46,-118.71
A141080,리가켐바이오,12,2011,Annual,67.19,"-3,880.85","-3,891.79",-198.99,"78,887","3,140,388","-3,891.79",-199.55,-199.55
A141080,리가켐바이오,12,2012,Annual,100.00,-436.89,-359.33,-143.01,"744,280","3,995,945",-359.33,-117.62,-117.62
A141080,리가켐바이오,12,2013,Annual,100.00,-745.36,-694.83,-197.81,"839,825","7,099,568",-694.83,-184.40,-184.40
A141080,리가켐바이오,12,2014,Annual,100.00,-972.01,-998.29,-228.71,"870,054","9,327,086",-942.13,-221.68,-234.90
A141080,리가켐바이오,12,2015,Annual,61.37,-450.04,-460.58,-192.78,"1,788,475","9,837,333",-469.92,-201.29,-197.29
A141080,리가켐바이오,12,2016,Annual,27.61,-58.81,-89.68,-195.45,"15,773,980","25,051,155",-93.04,-309.20,-298.03
A141080,리가켐바이오,12,2017,Annual,39.07,-38.80,-39.72,-162.83,"20,876,265","28,975,469",-42.43,-178.07,-166.73
A141080,리가켐바이오,12,2018,Annual,32.93,-60.92,-108.80,-254.02,"22,884,676","36,825,701",-110.34,-460.10,-453.65
A141080,리가켐바이오,12,2019,Annual,60.54,14.64,21.70,140.24,"57,500,139","49,083,297",22.79,218.30,207.87
A141080,리가켐바이오,12,2020,Annual,72.00,-60.25,-14.14,-329.64,"49,393,702","79,155,463",-17.87,-97.76,-77.38
A141080,리가켐바이오,12,2021,Annual,55.03,-86.16,-75.24,-215.81,"32,157,006","59,863,667",-67.02,-167.87,-188.45
A141080,리가켐바이오,12,2022,Annual,53.42,-149.74,-135.95,-364.42,"33,412,043","83,443,385",-141.97,-345.50,-330.86
A293490,카카오게임즈,12,2011,Annual,,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,100.00,-945.88,"-1,266.60",,"548,301","5,734,552","-1,466.00",,
A293490,카카오게임즈,12,2016,Annual,100.00,7.25,-2.41,"3,693.16","77,668,906","72,039,613",-1.87,-954.92,"-1,228.26"
A293490,카카오게임즈,12,2017,Annual,100.00,19.78,34.10,"9,215.83","163,240,250","130,944,976",42.22,"19,668.78","15,884.47"
A293490,카카오게임즈,12,2018,Annual,100.00,12.54,5.02,"1,428.01","343,580,724","300,501,461",6.14,699.85,571.63
A293490,카카오게임즈,12,2019,Annual,100.00,15.39,10.33,888.47,"322,391,748","272,789,527",13.72,792.37,596.73
A293490,카카오게임즈,12,2020,Annual,100.00,18.78,23.39,"1,092.70","378,003,050","307,007,222",26.31,"1,530.60","1,360.55"
A293490,카카오게임즈,12,2021,Annual,100.00,9.94,3.49,"1,040.03","793,144,082","714,324,852",6.11,639.79,365.29
A293490,카카오게임즈,12,2022,Annual,100.00,9.96,-9.20,939.19,"753,476,400","678,461,247",-7.90,-745.11,-867.74
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,17.32,7.07,5.36,,"35,254,804","32,762,617",6.70,,
A417200,LS머트리얼즈,12,2022,Annual,22.98,13.39,12.32,22.03,"41,330,619","35,797,086",14.92,24.55,20.28
A035760,CJ ENM,12,2011,Annual,100.00,14.63,9.88,426.60,"894,723,604","763,807,334",13.17,384.00,288.10
A035760,CJ ENM,12,2012,Annual,100.00,12.88,11.38,447.46,"1,077,330,427","938,539,910",15.09,524.27,395.36
A035760,CJ ENM,12,2013,Annual,100.00,12.47,8.59,506.65,"1,260,652,344","1,103,477,067",11.28,458.24,349.15
A035760,CJ ENM,12,2014,Annual,100.00,11.13,7.86,458.12,"1,277,323,863","1,135,166,069",10.91,449.20,323.73
A035760,CJ ENM,12,2015,Annual,85.92,10.19,5.39,367.43,"1,119,374,858","1,005,263,718",7.73,278.65,194.15
A035760,CJ ENM,12,2016,Annual,100.00,13.22,1.47,466.35,"1,095,911,240","950,981,861",4.09,144.16,51.75
A035760,CJ ENM,12,2017,Annual,78.86,13.86,11.28,506.81,"1,136,458,706","978,954,284",13.96,510.62,412.42
A035760,CJ ENM,12,2018,Annual,53.22,9.81,5.49,279.47,"2,017,373,340","1,819,449,610",5.88,167.48,156.40
A035760,CJ ENM,12,2019,Annual,42.00,9.09,10.13,259.66,"3,157,133,395","2,870,023,564",15.48,441.99,289.16
A035760,CJ ENM,12,2020,Annual,47.76,9.21,6.20,226.48,"2,718,282,265","2,467,849,481",8.98,220.75,152.32
A035760,CJ ENM,12,2021,Annual,50.59,11.37,7.17,292.24,"2,841,634,431","2,518,478,360",9.26,238.03,184.29
A035760,CJ ENM,12,2022,Annual,47.52,7.91,2.68,215.41,"3,010,181,373","2,771,986,215",-1.32,-35.89,72.96
A036930,주성엔지니어링,12,2011,Annual,30.20,-0.95,-3.16,-16.65,"304,759,055","307,642,560",-2.19,-38.47,-55.68
A036930,주성엔지니어링,12,2012,Annual,23.11,-105.69,-149.14,-428.01,"76,836,352","158,043,390",-143.43,-580.83,-603.97
A036930,주성엔지니어링,12,2013,Annual,36.10,1.38,-24.35,10.16,"151,643,955","149,547,862",-24.43,-179.62,-179.06
A036930,주성엔지니어링,12,2014,Annual,38.04,7.05,-14.90,44.22,"140,412,172","130,517,758",-13.91,-87.27,-93.48
A036930,주성엔지니어링,12,2015,Annual,43.39,8.26,3.74,60.15,"175,677,910","161,166,022",3.79,27.61,27.26
A036930,주성엔지니어링,12,2016,Annual,40.80,13.59,11.48,150.36,"266,960,505","230,686,532",8.72,96.53,126.99
A036930,주성엔지니어링,12,2017,Annual,42.25,15.11,14.53,170.67,"272,535,493","231,360,915",15.25,172.32,164.13
A036930,주성엔지니어링,12,2018,Annual,43.73,15.62,16.27,170.07,"262,699,926","221,670,021",16.54,180.13,177.21
A036930,주성엔지니어링,12,2019,Annual,42.44,11.62,10.63,122.59,"254,491,427","224,916,413",12.02,126.76,112.16
A036930,주성엔지니어링,12,2020,Annual,43.33,-21.66,-4.86,-106.44,"118,525,512","144,203,227",-1.43,-7.03,-23.87
A036930,주성엔지니어링,12,2021,Annual,51.34,27.06,38.44,422.94,"377,019,960","274,988,272",46.06,719.84,600.74
A036930,주성엔지니어링,12,2022,Annual,56.58,28.41,24.37,515.52,"437,759,042","313,391,175",30.97,561.92,442.18
A112040,위메이드,12,2011,Annual,94.45,28.82,33.16,526.63,"81,849,925","58,256,812",27.88,509.38,605.81
A112040,위메이드,12,2012,Annual,100.00,12.50,9.67,169.63,"89,294,569","78,133,147",11.54,156.55,131.18
A112040,위메이드,12,2013,Annual,100.00,7.14,6.39,174.58,"212,109,500","196,955,671",6.49,158.68,156.15
A112040,위메이드,12,2014,Annual,100.00,-8.73,143.95,-155.49,"154,659,538","168,155,689",191.22,"3,407.07","2,564.95"
A112040,위메이드,12,2015,Annual,100.00,2.09,-109.26,24.88,"103,472,590","101,313,222",-126.99,"-1,513.84","-1,302.47"
A112040,위메이드,12,2016,Annual,100.00,24.90,-142.30,159.57,"55,618,719","41,768,404",-170.08,"-1,089.85",-911.84
A112040,위메이드,12,2017,Annual,100.00,33.20,22.28,168.20,"43,973,609","29,373,525",54.86,277.94,112.87
A112040,위메이드,12,2018,Annual,100.00,15.97,-163.30,36.05,"19,591,377","16,462,652",-124.47,-280.94,-368.57
A112040,위메이드,12,2019,Annual,100.00,4.45,-314.32,8.82,"17,228,695","16,462,791",-306.93,-609.22,-623.89
A112040,위메이드,12,2020,Annual,100.00,-25.48,-50.85,-104.62,"35,644,129","44,725,121",-62.31,-255.86,-208.83
A112040,위메이드,12,2021,Annual,100.00,3.31,158.93,54.53,"211,183,874","204,197,790",187.00,"3,082.69","2,619.95"
A112040,위메이드,12,2022,Annual,100.00,-54.42,-62.70,-767.70,"240,670,818","371,639,208",-67.54,-952.80,-884.47
A237690,에스티팜,12,2011,Annual,21.78,11.57,6.08,"1,332.72","73,174,955","64,712,186",6.92,797.40,700.11
A237690,에스티팜,12,2012,Annual,22.45,12.29,6.03,"1,605.56","82,984,044","72,788,748",7.37,963.60,788.04
A237690,에스티팜,12,2013,Annual,25.88,12.89,8.85,"1,709.82","84,255,969","73,398,581",10.72,"1,422.23","1,174.93"
A237690,에스티팜,12,2014,Annual,21.62,10.08,5.66,403.19,"96,540,029","86,811,005",9.82,392.84,226.54
A237690,에스티팜,12,2015,Annual,37.14,24.97,21.33,683.85,"138,052,135","103,580,536",29.75,814.73,584.29
A237690,에스티팜,12,2016,Annual,46.41,38.85,30.78,"1,028.64","200,361,533","122,530,758",40.30,"1,067.08",815.06
A237690,에스티팜,12,2017,Annual,39.32,30.75,22.43,670.99,"202,622,882","140,320,754",29.46,642.95,489.51
A237690,에스티팜,12,2018,Annual,2.57,-15.57,-10.25,-162.37,"97,299,230","112,444,753",-14.48,-151.09,-106.88
A237690,에스티팜,12,2019,Annual,-1.94,-28.01,-19.92,-279.24,"92,995,881","119,043,067",-26.85,-267.72,-198.64
A237690,에스티팜,12,2020,Annual,8.33,-11.97,-7.99,-139.99,"109,049,508","122,107,853",-11.52,-134.65,-93.45
A237690,에스티팜,12,2021,Annual,25.45,3.26,3.59,48.47,"139,139,308","134,599,884",1.78,26.48,53.27
A237690,에스티팜,12,2022,Annual,28.45,8.53,7.69,189.87,"209,270,013","191,414,039",8.23,183.21,171.10
A064760,티씨케이,12,2011,Annual,38.05,26.83,20.37,273.22,"59,442,486","43,493,498",26.13,266.06,207.44
A064760,티씨케이,12,2012,Annual,31.49,16.37,13.95,136.85,"48,811,038","40,822,665",16.78,140.30,116.64
A064760,티씨케이,12,2013,Annual,28.75,9.92,5.46,59.59,"35,055,732","31,577,309",7.97,47.86,32.77
A064760,티씨케이,12,2014,Annual,31.20,15.59,10.50,120.77,"45,221,490","38,171,436",13.13,101.74,81.36
A064760,티씨케이,12,2015,Annual,39.62,25.98,21.26,275.63,"61,929,728","45,840,074",24.74,262.46,225.55
A064760,티씨케이,12,2016,Annual,42.96,30.67,25.42,469.89,"89,446,645","62,016,678",31.32,479.93,389.57
A064760,티씨케이,12,2017,Annual,46.98,36.63,28.62,817.65,"130,310,060","82,579,568",36.89,823.58,638.97
A064760,티씨케이,12,2018,Annual,47.57,34.64,27.48,"1,012.00","170,518,830","111,443,062",35.51,"1,037.36",802.69
A064760,티씨케이,12,2019,Annual,43.56,34.53,27.33,"1,013.64","171,378,814","112,207,598",35.33,"1,037.21",802.23
A064760,티씨케이,12,2020,Annual,43.32,35.17,26.52,"1,375.01","228,209,745","147,943,311",35.16,"1,374.44","1,036.64"
A064760,티씨케이,12,2021,Annual,45.84,38.19,30.24,"1,771.31","270,766,568","167,366,206",39.27,"1,821.41","1,402.84"
A064760,티씨케이,12,2022,Annual,47.22,39.75,29.43,"2,176.05","319,562,836","192,536,195",40.03,"2,191.38","1,611.25"
A067310,하나마이크론,12,2011,Annual,9.61,5.21,3.39,163.74,"293,571,475","278,269,205",3.17,99.53,106.38
A067310,하나마이크론,12,2012,Annual,4.79,-1.73,-2.43,-41.35,"257,358,519","261,821,128",-3.49,-83.15,-57.99
A067310,하나마이크론,12,2013,Annual,4.39,-2.87,-5.66,-60.79,"236,715,724","243,514,714",-5.37,-113.56,-119.71
A067310,하나마이크론,12,2014,Annual,15.28,9.87,3.46,229.18,"259,743,909","234,109,451",5.56,129.04,80.27
A067310,하나마이크론,12,2015,Annual,11.29,4.59,1.88,94.54,"230,239,944","219,665,150",3.55,73.01,38.71
A067310,하나마이크론,12,2016,Annual,4.09,-14.57,-13.93,-248.05,"190,480,064","218,225,384",-16.14,-274.87,-237.27
A067310,하나마이크론,12,2017,Annual,7.36,6.67,-0.20,154.54,"259,183,617","241,897,847",0.56,13.03,-4.61
A067310,하나마이크론,12,2018,Annual,5.19,3.39,1.98,96.06,"319,166,384","308,336,131",3.10,87.70,56.14
A067310,하나마이크론,12,2019,Annual,7.08,1.14,2.49,27.06,"298,685,547","295,275,466",4.06,96.26,58.95
A067310,하나마이크론,12,2020,Annual,3.82,0.47,-5.34,9.95,"311,271,481","309,820,272",-6.12,-130.72,-113.94
A067310,하나마이크론,12,2021,Annual,11.90,7.90,5.90,148.13,"368,189,486","339,086,439",8.53,159.85,110.48
A067310,하나마이크론,12,2022,Annual,11.93,8.58,2.72,217.73,"608,136,889","555,966,581",5.78,146.73,69.02
A328130,루닛,12,2011,Annual,,,,,,,,,
A328130,루닛,12,2012,Annual,,,,,,,,,
A328130,루닛,12,2013,Annual,,,,,,,,,
A328130,루닛,12,2014,Annual,,,,,,,,,
A328130,루닛,12,2015,Annual,,,,,,,,,
A328130,루닛,12,2016,Annual,,,,,,,,,
A328130,루닛,12,2017,Annual,,,,,,,,,
A328130,루닛,12,2018,Annual,100.00,"-33,687.35","-41,048.25",,"20,000","6,757,469","-41,048.25",,
A328130,루닛,12,2019,Annual,100.00,"-5,844.09","-23,673.27","-3,587.15","198,403","11,793,254","-23,673.27","-14,530.84","-14,530.84"
A328130,루닛,12,2020,Annual,100.00,"-1,464.48","-5,855.18","-5,720.59","1,430,042","22,372,780","-5,855.18","-22,871.60","-22,871.60"
A328130,루닛,12,2021,Annual,100.00,-687.78,"-1,109.16","-1,813.11","6,638,999","52,300,472","-1,109.16","-2,923.96","-2,923.96"
A328130,루닛,12,2022,Annual,100.00,-350.59,-269.00,-904.48,"13,865,732","62,477,639",-269.00,-693.97,-693.97
A281740,레이크머티리얼즈,12,2011,Annual,37.38,-14.12,-19.40,-8.76,"2,929,271","3,342,906",-19.40,-12.04,-12.04
A281740,레이크머티리얼즈,12,2012,Annual,23.83,-18.18,-28.71,-15.78,"4,252,593","5,025,591",-28.71,-24.92,-24.92
A281740,레이크머티리얼즈,12,2013,Annual,14.14,-22.10,-33.16,-35.29,"8,111,866","9,904,444",-33.16,-52.95,-52.95
A281740,레이크머티리얼즈,12,2014,Annual,33.47,14.66,8.45,36.94,"13,637,068","11,637,201",8.45,21.28,21.28
A281740,레이크머티리얼즈,12,2015,Annual,28.16,11.29,2.54,N/A(IFRS),"20,660,163","18,327,951",2.75,N/A(IFRS),N/A(IFRS)
A281740,레이크머티리얼즈,12,2016,Annual,26.36,9.40,-18.03,42.31,"24,281,731","21,998,665",-18.03,-81.15,-81.15
A281740,레이크머티리얼즈,12,2017,Annual,31.05,19.02,22.82,108.60,"37,421,781","30,305,702",14.29,81.59,130.36
A281740,레이크머티리얼즈,12,2018,Annual,23.84,9.95,5.97,53.49,"35,226,862","31,721,951",5.90,31.70,32.10
A281740,레이크머티리얼즈,12,2019,Annual,23.00,7.16,5.30,37.95,"34,741,524","32,254,597",4.74,25.12,28.10
A281740,레이크머티리얼즈,12,2020,Annual,22.11,9.76,4.21,69.19,"46,500,976","41,960,564",3.91,27.70,29.85
A281740,레이크머티리얼즈,12,2021,Annual,32.73,25.57,22.15,317.21,"81,537,390","60,687,172",25.08,311.06,274.71
A281740,레이크머티리얼즈,12,2022,Annual,33.53,26.67,20.57,533.18,"131,411,392","96,365,334",23.71,473.98,411.23
A034230,파라다이스,12,2011,Annual,25.05,13.74,6.52,104.67,"358,251,746","309,023,074",15.99,121.80,49.64
A034230,파라다이스,12,2012,Annual,24.17,15.70,14.51,134.15,"401,798,843","338,702,607",19.27,164.66,123.95
A034230,파라다이스,12,2013,Annual,29.28,21.63,17.35,225.87,"491,178,874","384,944,756",23.06,240.86,181.17
A034230,파라다이스,12,2014,Annual,20.81,10.35,16.30,107.83,"490,022,427","439,308,959",17.74,184.80,169.79
A034230,파라다이스,12,2015,Annual,19.08,7.72,13.94,73.01,"444,511,022","410,174,016",18.50,174.80,131.74
A034230,파라다이스,12,2016,Annual,20.28,10.46,9.33,115.79,"520,751,140","466,293,825",12.16,134.64,103.32
A034230,파라다이스,12,2017,Annual,10.29,-0.61,1.86,-5.09,"391,971,788","394,366,949",3.54,29.48,15.53
A034230,파라다이스,12,2018,Annual,13.45,3.82,2.00,32.82,"403,766,411","388,328,096",2.04,17.50,17.18
A034230,파라다이스,12,2019,Annual,13.10,4.41,5.04,39.83,"424,588,401","405,855,435",6.87,62.05,45.46
A034230,파라다이스,12,2020,Annual,7.09,-8.68,-44.92,-39.48,"213,948,026","232,517,255",-47.79,-217.41,-204.36
A034230,파라다이스,12,2021,Annual,5.51,-11.21,-72.22,-39.80,"167,041,804","185,761,487",-80.48,-285.83,-256.50
A034230,파라다이스,12,2022,Annual,6.15,-9.80,12.90,-42.22,"202,689,687","222,554,351",18.79,80.97,55.59
A078600,대주전자재료,12,2011,Annual,18.39,8.44,4.37,223.76,"109,002,672","99,803,829",4.37,115.81,115.81
A078600,대주전자재료,12,2012,Annual,25.64,12.10,7.82,241.02,"83,208,225","73,138,449",7.82,155.70,155.70
A078600,대주전자재료,12,2013,Annual,22.46,3.12,-0.62,40.76,"57,452,041","55,659,418",-0.62,-8.11,-8.11
A078600,대주전자재료,12,2014,Annual,22.33,-0.04,-13.54,-0.45,"49,604,708","49,625,163",-13.39,-145.96,-147.60
A078600,대주전자재료,12,2015,Annual,21.03,-6.30,-12.33,-51.39,"37,904,904","40,292,435",-12.33,-100.64,-100.64
A078600,대주전자재료,12,2016,Annual,28.88,6.59,0.63,56.59,"48,840,326","45,623,348",0.63,5.43,5.43
A078600,대주전자재료,12,2017,Annual,19.98,3.18,-11.96,32.93,"71,998,264","69,708,785",-11.96,-123.87,-123.87
A078600,대주전자재료,12,2018,Annual,21.90,4.34,0.88,46.83,"80,559,314","77,064,801",0.88,9.47,9.47
A078600,대주전자재료,12,2019,Annual,18.55,0.65,-2.12,7.39,"87,204,973","86,639,622",-2.12,-24.22,-24.22
A078600,대주전자재료,12,2020,Annual,21.10,7.67,5.01,116.07,"116,292,723","107,367,542",5.01,75.70,75.70
A078600,대주전자재료,12,2021,Annual,22.96,11.83,13.87,233.28,"152,501,528","134,455,793",9.65,190.31,273.47
A078600,대주전자재료,12,2022,Annual,24.74,10.32,-0.47,174.27,"130,745,876","117,256,955",-0.06,-1.04,-7.90
A121600,나노신소재,12,2011,Annual,43.87,11.55,14.06,123.01,"33,480,756","29,615,341",12.66,134.88,149.82
A121600,나노신소재,12,2012,Annual,30.58,-2.54,-5.70,-16.62,"23,644,347","24,245,266",-2.55,-16.70,-37.28
A121600,나노신소재,12,2013,Annual,36.03,5.07,4.21,37.62,"26,827,489","25,467,223",3.49,25.92,31.25
A121600,나노신소재,12,2014,Annual,44.29,13.03,13.37,100.64,"27,926,752","24,287,502",14.12,109.04,103.24
A121600,나노신소재,12,2015,Annual,45.92,21.24,17.90,202.75,"43,140,425","33,975,984",22.72,216.86,170.87
A121600,나노신소재,12,2016,Annual,43.41,15.35,14.49,116.33,"41,111,800","34,801,743",15.83,119.95,109.79
A121600,나노신소재,12,2017,Annual,45.42,18.67,14.91,156.83,"45,568,866","37,062,140",15.40,129.39,125.29
A121600,나노신소재,12,2018,Annual,43.15,16.57,14.50,159.65,"52,249,960","43,590,269",15.74,151.65,139.71
A121600,나노신소재,12,2019,Annual,39.51,10.62,11.96,95.71,"48,892,961","43,701,486",13.31,119.95,107.83
A121600,나노신소재,12,2020,Annual,32.08,3.23,3.64,28.89,"48,524,488","46,957,302",1.49,13.37,32.53
A121600,나노신소재,12,2021,Annual,35.36,10.48,13.48,118.25,"61,206,111","54,792,131",14.24,160.70,152.15
A121600,나노신소재,12,2022,Annual,42.66,21.18,24.49,285.67,"77,628,052","61,188,605",25.14,339.11,330.29
A214450,파마리서치,12,2011,Annual,,,,,,,,,
A214450,파마리서치,12,2012,Annual,58.13,25.24,20.36,,"11,943,785","8,929,423",24.10,,
A214450,파마리서치,12,2013,Annual,69.79,40.57,31.86,N/A(IFRS),"17,770,737","10,560,928",38.08,N/A(IFRS),N/A(IFRS)
A214450,파마리서치,12,2014,Annual,73.53,46.09,35.69,592.16,"24,764,715","13,350,396",44.79,575.39,458.49
A214450,파마리서치,12,2015,Annual,68.80,42.97,34.38,424.24,"37,454,867","21,360,537",43.21,426.64,339.45
A214450,파마리서치,12,2016,Annual,67.26,31.62,30.52,309.34,"45,566,681","31,158,453",38.18,373.48,298.63
A214450,파마리서치,12,2017,Annual,66.62,30.97,24.19,350.42,"53,554,110","36,968,320",29.57,334.53,273.72
A214450,파마리서치,12,2018,Annual,59.01,27.62,22.85,367.98,"63,065,183","45,648,297",29.79,396.91,304.42
A214450,파마리서치,12,2019,Annual,56.84,28.86,21.09,492.22,"81,113,704","57,707,223",26.39,450.09,359.73
A214450,파마리서치,12,2020,Annual,64.50,35.14,32.61,754.61,"103,851,724","67,359,193",39.86,856.04,700.33
A214450,파마리서치,12,2021,Annual,70.76,38.14,35.67,"1,062.03","138,555,801","85,717,350",42.42,"1,181.33",993.41
A214450,파마리서치,12,2022,Annual,72.68,37.10,23.16,"1,282.07","174,737,653","109,916,638",31.46,"1,087.28",800.53
A089030,테크윙,12,2011,Annual,29.76,16.59,12.23,324.57,"101,978,946","85,060,024",15.34,300.03,239.33
