Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),현금비율,현금및현금성자산(천원),유동부채(천원),매출액(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),단기금융상품(천원)
A115570,스타플렉스,12,2013,Annual,105.89,,"57,625,794","63,072,974",,"40,672,430",,"2,805,146","63,072,974","90,348,444","63,072,974",26.40,0.06,3.61,51.43,"960,000"
A115570,스타플렉스,12,2014,Annual,93.45,,"53,837,711","58,090,375",,"37,720,837",,"1,142,374","58,090,375","87,819,220","58,090,375",29.30,0.06,-0.43,48.31,"23,000"
A115570,스타플렉스,12,2015,Annual,90.38,,"53,022,747","60,264,389",,"37,474,847",,"1,386,821","60,264,389","79,179,678","60,264,389",33.38,0.07,-6.99,47.47,0
A115570,스타플렉스,12,2016,Annual,78.06,,"61,536,029","60,606,099",,"41,448,670",,"2,747,856","60,606,099","86,728,447","60,606,099",31.54,0.06,2.04,43.84,0
A115570,스타플렉스,12,2017,Annual,92.10,,"65,120,785","70,427,306",,"46,625,633",,"3,124,223","70,427,306","83,505,468","70,427,306",29.75,0.06,7.16,47.94,0
A115570,스타플렉스,12,2018,Annual,79.36,,"65,812,238","58,831,098",,"50,464,064",,"2,307,431","58,831,098","77,472,112","58,831,098",28.47,0.07,-15.01,44.25,0
A115570,스타플렉스,12,2019,Annual,110.49,,"46,391,475","46,198,091",,"30,145,802",,"2,601,372","46,198,091","72,428,801","46,198,091",23.27,0.07,3.93,52.49,0
A115570,스타플렉스,12,2020,Annual,115.06,,"41,667,590","55,032,266",,"29,667,704",,"755,807","55,032,266","57,211,977","55,032,266",20.46,0.08,6.89,53.50,0
A115570,스타플렉스,12,2021,Annual,91.89,,"35,469,733","36,344,998",,"21,064,758",,"1,705,718","36,344,998","67,023,638","36,344,998",27.67,0.12,114.87,47.89,"2,000,000"
A115570,스타플렉스,12,2022,Annual,72.58,,"30,715,144","28,694,189",,"17,963,964",,"5,654,647","28,694,189","72,517,446","28,694,189",28.74,0.13,-55.87,42.06,"4,000,000"
A016670,디모아,12,2011,Annual,58.53,,"27,117,962","10,458,519",,"26,261,372",,"7,485,982","10,458,519","49,059,079","10,458,519",0.58,1.00,23.56,36.92,0
A016670,디모아,12,2012,Annual,44.08,,"30,743,152","11,574,241",,"27,582,702",,"4,660,766","11,574,241","55,723,664","11,574,241",0.45,0.70,-1.39,30.60,0
A016670,디모아,12,2013,Annual,51.37,,"32,306,179","16,121,922",,"24,713,312",,"3,964,420","16,121,922","59,365,552","16,121,922",0.38,0.39,-9.04,33.93,"8,950,000"
A016670,디모아,12,2014,Annual,38.63,,"43,470,109","16,549,777",,"32,776,381",,"9,199,914","16,549,777","70,059,334","16,549,777",0.61,0.30,4.23,27.86,"10,020,000"
A016670,디모아,12,2015,Annual,25.76,,"46,024,679","12,262,261",,"45,725,418",,"31,718,830","12,262,261","72,820,518","12,262,261",0.47,0.30,19.58,20.48,"1,100,000"
A016670,디모아,12,2016,Annual,19.98,,"40,868,200","11,072,293",,"39,951,527",,"26,450,518","11,072,293","53,443,154","11,072,293",0.54,0.32,0.91,16.65,"1,440,000"
A016670,디모아,12,2017,Annual,27.25,,"40,848,260","14,870,289",,"40,114,557",,"22,631,204","14,870,289","55,737,521","14,870,289",5.41,0.43,10.05,21.41,"2,010,000"
A016670,디모아,12,2018,Annual,22.74,,"34,138,370","12,156,173",,"34,133,088",,"19,361,309","12,156,173","8,889,174","12,156,173",5.50,0.40,-10.84,18.53,"1,720,000"
A016670,디모아,12,2019,Annual,34.02,,"38,539,858","15,164,867",,"38,539,825",,"14,431,770","15,164,867","4,633,217","15,164,867",0.56,0.40,-32.78,25.39,"1,500,000"
A016670,디모아,12,2020,Annual,109.66,,"24,567,742","30,234,278",,"24,567,710",,"3,129,874","30,234,278","4,890,555","30,234,278",1.52,1.45,14.11,52.30,"1,500,000"
A016670,디모아,12,2021,Annual,17.83,,"19,324,489","7,768,812",,"18,434,815",,"1,320,008","7,768,812","13,670,464","7,768,812",2.13,2.36,0.43,15.13,"1,500,000"
A016670,디모아,12,2022,Annual,58.80,,"68,327,654","29,793,912",,"66,934,742",,"16,471,936","29,793,912","18,483,465","29,793,912",3.81,1.71,186.76,37.03,"9,535,000"
A071460,위니아,12,2011,Annual,679.23,,"199,049,238","192,920,741",,"169,071,835",,"63,112,416","192,920,741","379,557,607","192,920,741",29.39,0.36,13.67,87.17,0
A071460,위니아,12,2012,Annual,385.43,,"142,852,536","135,314,725",,"105,408,096",,"41,205,351","135,314,725","339,517,341","135,314,725",36.12,0.87,-3.32,79.40,0
A071460,위니아,12,2013,Annual,362.53,,"182,511,252","171,148,986",,"148,010,498",,"47,401,433","171,148,986","412,858,134","171,148,986",31.24,1.37,25.91,78.38,0
A071460,위니아,12,2014,Annual,512.32,,"134,052,684","148,480,353",,"76,685,662",,"12,405,694","148,480,353","372,022,611","148,480,353",36.32,1.67,5.64,83.67,0
A071460,위니아,12,2015,Annual,304.24,,"110,749,945","115,305,916",,"77,168,151",,"2,297,644","115,305,916","431,197,804","115,305,916",39.19,2.89,-6.96,75.26,0
A071460,위니아,12,2016,Annual,187.61,,"171,081,192","149,236,574",,"119,484,035",,"5,101,572","149,236,574","445,160,633","149,236,574",33.45,2.93,9.02,65.23,0
A071460,위니아,12,2017,Annual,221.43,,"179,839,352","161,262,627",,"116,331,632",,"6,191,715","161,262,627","488,541,370","161,262,627",38.20,2.56,16.46,68.89,0
A071460,위니아,12,2018,Annual,324.05,,"159,372,736","160,926,486",,"59,329,926",,"9,898,450","160,926,486","522,475,803","160,926,486",38.29,2.00,-11.99,76.42,0
A071460,위니아,12,2019,Annual,307.53,,"182,213,431","196,658,835",,"86,273,281",,"3,642,091","196,658,835","608,092,216","196,658,835",33.56,1.76,-1.51,75.46,0
A071460,위니아,12,2020,Annual,310.00,,"169,756,815","195,472,378",,"87,299,506",,"14,299,842","195,472,378","596,662,225","195,472,378",29.92,1.88,-0.93,75.61,0
A071460,위니아,12,2021,Annual,372.94,,"230,316,469","272,760,978",,"114,277,468",,"3,166,882","272,760,978","713,875,332","272,760,978",26.77,1.49,38.61,78.86,0
A071460,위니아,12,2022,Annual,"1,476.85",,"220,228,819","413,100,752",,"128,767,791",,"21,934,560","413,100,752","566,838,626","413,100,752",23.90,1.34,20.70,93.66,0
A011080,형지I&C,12,2011,Annual,94.41,,"36,722,508","20,657,660",,"8,254,793",,"104,484","20,657,660","62,927,254","20,657,660",20.79,0.06,11.35,48.56,"42,000"
A011080,형지I&C,12,2012,Annual,159.82,,"30,329,649","22,236,421",,"9,229,883",,"2,406,208","22,236,421","61,290,088","22,236,421",19.03,0.12,-1.51,61.51,"42,000"
A011080,형지I&C,12,2013,Annual,89.75,,"37,574,710","23,438,061",,"13,381,573",,"3,192,905","23,438,061","64,353,928","23,438,061",13.92,0.09,0.93,47.30,"2,042,000"
A011080,형지I&C,12,2014,Annual,124.98,,"61,898,271","44,562,594",,"19,231,525",,"1,699,195","44,562,594","92,818,105","44,562,594",9.18,6.59,37.82,55.55,"3,695,709"
A011080,형지I&C,12,2015,Annual,121.44,,"71,256,989","47,489,650",,"21,213,558",,"2,761,723","47,489,650","117,524,543","47,489,650",4.09,5.77,30.98,54.84,"4,751,091"
A011080,형지I&C,12,2016,Annual,101.22,,"70,370,423","46,227,569",,"17,525,208",,"2,182,326","46,227,569","128,267,673","46,227,569",4.04,4.32,5.58,50.30,"342,000"
A011080,형지I&C,12,2017,Annual,186.18,,"54,793,180","40,585,490",,"13,967,687",,"898,779","40,585,490","113,532,672","40,585,490",4.22,0.22,-10.19,65.06,"342,000"
A011080,형지I&C,12,2018,Annual,225.67,,"55,993,306","43,793,704",,"15,185,304",,"4,361,233","43,793,704","108,756,500","43,793,704",3.44,0.11,-5.53,69.29,"398,000"
A011080,형지I&C,12,2019,Annual,181.58,,"48,218,149","36,673,672",,"15,026,067",,"4,920,245","36,673,672","102,100,436","36,673,672",7.05,0.28,-9.79,64.49,0
A011080,형지I&C,12,2020,Annual,214.99,,"34,978,414","27,543,862",,"10,443,678",,"3,152,246","27,543,862","67,148,816","27,543,862",7.88,0.33,-29.67,68.25,280
A011080,형지I&C,12,2021,Annual,376.73,,"43,262,561","24,796,588",,"19,365,328",,"6,923,398","24,796,588","65,538,382","24,796,588",5.93,0.29,-1.45,79.02,430
A011080,형지I&C,12,2022,Annual,105.80,,"38,084,424","25,792,592",,"13,661,201",,"6,304,489","25,792,592","70,495,737","25,792,592",9.53,0.39,10.13,51.41,0
A217620,디딤이앤에프,12,2011,Annual,,,,,,,,,,,,,,,,
A217620,디딤이앤에프,12,2012,Annual,,,,,,,,,,,,,,,,
A217620,디딤이앤에프,12,2013,Annual,,,,,,,,,,,,,,,,
A217620,디딤이앤에프,12,2014,Annual,461.99,,"9,701,690","20,170,738",,"7,238,388",,"4,475,865","20,170,738","58,474,330","20,170,738",41.73,2.33,,82.21,"502,000"
A217620,디딤이앤에프,12,2015,Annual,369.40,,"9,038,954","22,388,863",,"7,410,202",,"3,787,045","22,388,863","61,915,832","22,388,863",43.32,0.87,32.23,78.70,"246,000"
A217620,디딤이앤에프,12,2016,Annual,242.14,,"9,547,579","20,870,122",,"7,547,646",,"3,493,165","20,870,122","65,752,104","20,870,122",45.52,2.39,17.92,70.77,"583,000"
A217620,디딤이앤에프,12,2017,Annual,70.17,,"22,177,218","17,563,613",,"18,879,940",,"11,965,868","17,563,613","65,876,555","17,563,613",21.88,1.99,24.68,41.23,"3,323,170"
A217620,디딤이앤에프,12,2018,Annual,85.23,,"22,995,956","20,809,554",,"14,197,902",,"8,154,759","20,809,554","93,391,889","20,809,554",20.28,2.01,35.83,46.01,"552,000"
A217620,디딤이앤에프,12,2019,Annual,218.97,,"29,834,295","32,772,889",,"16,331,070",,"9,085,127","32,772,889","118,257,663","32,772,889",13.92,0.87,18.15,68.65,"1,356,525"
A217620,디딤이앤에프,12,2020,Annual,"1,471.61",,"25,731,410","46,473,044",,"16,317,566",,"4,531,522","46,473,044","78,228,967","46,473,044",9.98,0.60,-8.03,93.64,"905,000"
A217620,디딤이앤에프,12,2021,Annual,568.47,,"13,171,386","26,281,315",,"8,986,656",,"1,883,361","26,281,315","61,832,918","26,281,315",12.22,0.33,-26.19,85.04,0
A217620,디딤이앤에프,12,2022,Annual,587.84,,"24,349,253","29,841,329",,"19,768,670",,"3,046,216","29,841,329","60,863,893","29,841,329",31.50,0.65,2.47,85.46,0
A115530,씨엔플러스,12,2011,Annual,89.70,,"24,610,941","19,826,601",,"22,736,809",,"5,560,672","19,826,601","53,829,146","19,826,601",49.44,4.19,33.07,47.28,"6,911,650"
A115530,씨엔플러스,12,2012,Annual,78.45,,"22,091,097","20,731,088",,"20,130,866",,"5,526,329","20,731,088","54,245,288","20,731,088",55.05,5.94,27.35,43.96,"7,498,990"
A115530,씨엔플러스,12,2013,Annual,55.76,,"15,515,435","15,693,028",,"13,682,711",,"960,509","15,693,028","41,561,984","15,693,028",60.39,10.10,-20.22,35.80,"4,684,800"
A115530,씨엔플러스,12,2014,Annual,130.81,,"13,869,969","23,505,564",,"11,116,271",,"1,225,203","23,505,564","32,944,973","23,505,564",60.52,3.54,43.52,56.67,"4,130,000"
A115530,씨엔플러스,12,2015,Annual,194.78,,"12,060,650","27,157,142",,"10,017,007",,"861,847","27,157,142","27,332,897","27,157,142",52.30,0.48,-18.55,66.08,"1,709,691"
A115530,씨엔플러스,12,2016,Annual,202.13,,"10,806,619","20,450,592",,"9,892,212",,"1,839,719","20,450,592","24,036,246","20,450,592",44.26,0.69,15.20,66.90,"655,000"
A115530,씨엔플러스,12,2017,Annual,271.89,,"20,416,873","29,630,948",,"17,424,502",,"763,007","29,630,948","25,404,777","29,630,948",39.60,0.06,-35.17,73.11,0
A115530,씨엔플러스,12,2018,Annual,143.61,,"12,839,110","19,504,509",,"10,017,079",,"266,655","19,504,509","22,772,407","19,504,509",48.23,0.04,22.18,58.95,0
A115530,씨엔플러스,12,2019,Annual,54.63,,"10,549,518","6,276,882",,"9,225,312",,"126,662","6,276,882","16,364,900","6,276,882",4.45,12.57,-42.27,35.33,0
A115530,씨엔플러스,12,2020,Annual,152.30,,"10,388,817","11,372,948",,"7,931,151",,"1,879,907","11,372,948","16,902,047","11,372,948",2.37,0.04,13.95,60.37,"280,000"
A115530,씨엔플러스,12,2021,Annual,140.90,,"12,005,267","11,179,874",,"8,374,755",,"2,062,030","11,179,874","26,858,751","11,179,874",4.27,6.48,59.37,58.49,0
A115530,씨엔플러스,12,2022,Annual,199.00,,"23,389,878","22,829,035",,"20,124,576",,"8,565,263","22,829,035","38,947,134","22,829,035",3.32,3.97,-10.89,66.55,"1,000,000"
A230980,비유테크놀러지,12,2011,Annual,,,,,,,,,,,,,,,,
A230980,비유테크놀러지,12,2012,Annual,61.39,,"2,475,159","1,256,768",,"2,475,159",,"36,437","1,256,768","5,136,652","1,256,768",7.94,3.26,,38.04,"6,783"
A230980,비유테크놀러지,12,2013,Annual,47.93,,"2,544,370","1,174,033",,"2,544,370",,"999,534","1,174,033","4,535,944","1,174,033",8.61,3.78,15.59,32.40,0
A230980,비유테크놀러지,12,2014,Annual,65.93,,"2,985,318","1,706,047",,"2,985,318",,"271,815","1,706,047","6,787,705","1,706,047",8.28,7.73,N/A(IFRS),39.73,0
A230980,비유테크놀러지,12,2015,Annual,40.99,,"4,456,660","1,561,883",,"4,456,660",,"438,330","1,561,883","9,696,344","1,561,883",5.71,5.62,56.00,29.07,"55,050"
A230980,비유테크놀러지,12,2016,Annual,13.03,,"7,620,346","1,102,028",,"7,620,346",,"2,959,034","1,102,028","8,281,760","1,102,028",4.73,3.57,-7.06,11.53,"115,579"
A230980,비유테크놀러지,12,2017,Annual,241.81,,"11,068,991","19,169,148",,"4,939,462",,"295,376","19,169,148","11,061,735","19,169,148",5.64,1.62,-4.67,70.74,0
A230980,비유테크놀러지,12,2018,Annual,103.69,,"20,777,703","20,367,814",,"13,926,103",,"2,367,813","20,367,814","5,076,666","20,367,814",7.39,0.93,8.87,50.91,0
A230980,비유테크놀러지,12,2019,Annual,177.44,,"15,586,553","20,702,601",,"11,472,762",,"9,527,828","20,702,601","10,003,909","20,702,601",12.11,0.90,112.41,63.96,"217,883"
A230980,비유테크놀러지,12,2020,Annual,79.06,,"14,587,596","17,842,357",,"11,809,701",,"7,288,218","17,842,357","6,850,460","17,842,357",9.32,0.63,-49.75,44.15,0
A230980,비유테크놀러지,12,2021,Annual,90.30,,"23,721,539","27,241,505",,"19,435,703",,"7,509,209","27,241,505","3,505,760","27,241,505",6.39,3.12,119.78,47.45,0
A230980,비유테크놀러지,12,2022,Annual,46.20,,"14,475,098","11,776,616",,"9,079,405",,"2,090,329","11,776,616","8,411,702","11,776,616",10.01,7.29,55.06,31.60,0
A227100,퀀텀온,12,2011,Annual,,,,,,,,,,,,,,,,
A227100,퀀텀온,12,2012,Annual,,,,,,,,,,,,,,,,
A227100,퀀텀온,12,2013,Annual,,,,,,,,,,,,,,,,
A227100,퀀텀온,12,2014,Annual,,,,,,,,,,,,,,,,
A227100,퀀텀온,12,2015,Annual,,,,,,,,,,,,,,,,
A227100,퀀텀온,12,2016,Annual,119.02,,"11,422,855","3,311,830",,"8,035,326",,"325,889","3,311,830","22,948,999","3,311,830",1.48,0.28,,54.34,"4,061,387"
A227100,퀀텀온,12,2017,Annual,84.74,,"13,330,104","2,938,739",,"8,521,703",,"784,716","2,938,739","30,337,868","2,938,739",1.06,0.63,28.64,45.87,"3,158"
A227100,퀀텀온,12,2018,Annual,27.83,,"17,963,360","3,951,765",,"12,255,913",,"719,753","3,951,765","31,216,245","3,951,765",1.80,0.84,59.86,21.77,"844,612"
A227100,퀀텀온,12,2019,Annual,99.36,,"19,197,497","5,648,246",,"8,967,752",,"1,019,905","5,648,246","21,772,351","5,648,246",4.17,0.74,52.91,49.84,"65,697"
A227100,퀀텀온,12,2020,Annual,511.08,,"18,805,770","17,568,262",,"9,549,029",,"906,217","17,568,262","25,198,511","17,568,262",6.04,0.29,21.85,83.64,"3,192,050"
A227100,퀀텀온,12,2021,Annual,17.31,,"39,750,001","7,700,819",,"38,876,529",,"35,095,219","7,700,819","7,190,463","7,700,819",0.00,0.12,-46.90,14.76,"16,376"
A227100,퀀텀온,12,2022,Annual,82.81,,"55,862,753","31,733,613",,"55,277,043",,"158,974","31,733,613","3,155,657","31,733,613",0.12,0.01,-9.38,45.30,"642,000"
A062970,피피아이,12,2011,Annual,68.43,,"13,149,064","6,282,203",,"9,646,655",,"4,601,414","6,282,203","22,809,894","6,282,203",42.47,2.95,80.34,40.63,"95,000"
A062970,피피아이,12,2012,Annual,74.81,,"15,807,299","8,817,926",,"8,657,855",,"1,601,858","8,817,926","16,158,239","8,817,926",38.89,2.45,10.83,42.80,"404,000"
A062970,피피아이,12,2013,Annual,106.99,,"12,270,622","9,559,161",,"6,747,567",,"1,310,799","9,559,161","10,173,753","9,559,161",42.68,2.59,-5.56,51.69,"440,000"
A062970,피피아이,12,2014,Annual,129.48,,"9,179,721","8,949,399",,"3,784,713",,"538,479","8,949,399","8,611,703","8,949,399",45.25,2.61,-9.88,56.42,0
A062970,피피아이,12,2015,Annual,120.11,,"11,431,612","9,589,674",,"5,155,181",,"430,502","9,589,674","12,482,366","9,589,674",36.92,2.47,-16.69,54.57,"30,000"
A062970,피피아이,12,2016,Annual,133.07,,"15,164,668","11,846,649",,"7,799,149",,"1,158,397","11,846,649","15,523,078","11,846,649",28.57,3.47,14.79,57.09,"290,000"
A062970,피피아이,12,2017,Annual,165.03,,"18,049,526","14,788,206",,"8,097,668",,"729,199","14,788,206","24,377,476","14,788,206",29.60,5.00,-4.46,62.27,"395,016"
A062970,피피아이,12,2018,Annual,162.06,,"23,142,025","17,493,314",,"14,947,397",,"5,510,698","17,493,314","38,119,644","17,493,314",25.27,1.44,44.79,61.84,"80,000"
A062970,피피아이,12,2019,Annual,73.61,,"27,722,059","11,191,291",,"17,432,509",,"13,223,674","11,191,291","48,631,596","11,191,291",20.45,1.09,-2.01,42.40,"350,000"
A062970,피피아이,12,2020,Annual,96.36,,"19,373,575","6,400,741",,"9,033,260",,"6,913,278","6,400,741","21,853,671","6,400,741",19.97,0.88,14.98,49.07,"100,000"
A062970,피피아이,12,2021,Annual,506.38,,"11,324,312","9,616,075",,"6,409,306",,"2,715,272","9,616,075","13,458,886","9,616,075",20.37,0.76,-3.92,83.51,"100,000"
A062970,피피아이,12,2022,Annual,379.40,,"13,756,515","11,926,494",,"7,340,026",,"2,745,758","11,926,494","21,300,639","11,926,494",16.67,0.32,-20.09,79.14,0
A070590,한솔인티큐브,12,2011,Annual,55.88,,"21,484,280","12,365,467",,"20,306,567",,"5,914,803","12,365,467","60,703,323","12,365,467",5.76,7.20,8.99,35.85,0
A070590,한솔인티큐브,12,2012,Annual,65.94,,"19,598,184","13,017,436",,"18,824,041",,"999,469","13,017,436","54,269,989","13,017,436",4.75,5.63,7.98,39.74,0
A070590,한솔인티큐브,12,2013,Annual,110.17,,"24,479,068","22,580,323",,"22,533,167",,"1,167,262","22,580,323","64,665,275","22,580,323",3.21,5.43,-5.98,52.42,0
A070590,한솔인티큐브,12,2014,Annual,121.40,,"29,989,755","26,318,463",,"28,798,972",,"31,034","26,318,463","64,844,603","26,318,463",2.75,3.75,-1.38,54.83,0
A070590,한솔인티큐브,12,2015,Annual,157.77,,"28,512,104","32,819,272",,"22,223,106",,"300,182","32,819,272","62,265,739","32,819,272",2.60,3.94,-21.65,61.21,0
A070590,한솔인티큐브,12,2016,Annual,174.50,,"35,288,242","36,900,690",,"34,890,745",,"255,211","36,900,690","77,132,900","36,900,690",2.37,3.12,-14.49,63.57,0
A070590,한솔인티큐브,12,2017,Annual,81.46,,"30,616,632","18,989,835",,"28,201,375",,"3,160,696","18,989,835","46,301,777","18,989,835",2.81,3.82,2.99,44.89,"7,750,000"
A070590,한솔인티큐브,12,2018,Annual,63.06,,"24,543,493","14,439,632",,"21,448,165",,"1,189,152","14,439,632","63,736,088","14,439,632",3.21,5.02,-3.40,38.67,"2,020,108"
A070590,한솔인티큐브,12,2019,Annual,72.28,,"23,426,838","14,127,760",,"16,709,194",,"5,919,593","14,127,760","58,966,376","14,127,760",4.13,6.99,-10.78,41.96,0
A070590,한솔인티큐브,12,2020,Annual,59.31,,"34,198,799","13,432,390",,"33,873,274",,"2,872,639","13,432,390","52,588,843","13,432,390",7.68,4.43,13.16,37.23,0
A070590,한솔인티큐브,12,2021,Annual,70.54,,"27,397,537","17,645,331",,"25,203,816",,"3,385,039","17,645,331","58,250,502","17,645,331",5.25,3.79,-5.38,41.36,0
A070590,한솔인티큐브,12,2022,Annual,70.46,,"23,674,588","13,512,757",,"23,318,776",,"3,039,027","13,512,757","53,451,798","13,512,757",4.40,5.04,-0.65,41.34,0
A066430,와이오엠,6,2011,Annual,169.35,,"11,308,300","13,396,732",,"9,732,108",,"1,319,550","13,396,732","6,029,148","13,396,732",11.73,22.61,N/A(IFRS),62.87,"25,000"
A066430,와이오엠,6,2012,Annual,38.33,,"4,406,339","2,033,363",,"4,272,402",,"616,211","2,033,363","4,769,201","2,033,363",2.28,2.20,-70.38,27.71,"10,000"
A066430,와이오엠,6,2013,Annual,19.74,,"8,408,060","1,543,706",,"8,324,162",,"4,300,182","1,543,706","6,401,606","1,543,706",0.76,0.09,-39.92,16.49,0
A066430,와이오엠,6,2014,Annual,66.64,,"989,779","2,492,602",,"989,779",,"22,692","2,492,602","5,888,243","2,492,602",84.29,0.07,396.77,39.99,0
A066430,와이오엠,12,2015,Annual,76.70,,"11,909,991","8,789,995",,"10,857,685",,"362,550","8,789,995",0,"8,789,995",2.35,11.14,-100.00,43.41,0
A066430,와이오엠,12,2016,Annual,59.77,,"12,185,873","5,495,300",,"11,672,060",,"319,534","5,495,300","14,579,406","5,495,300",10.98,0.00,,37.41,"16,767"
A066430,와이오엠,12,2017,Annual,51.44,,"10,669,974","4,799,615",,"9,484,254",,"2,337,943","4,799,615","30,183,891","4,799,615",20.68,0.00,94.55,33.97,0
A066430,와이오엠,12,2018,Annual,519.17,,"17,700,062","32,424,027",,"16,703,463",,"517,895","32,424,027","30,702,210","32,424,027",38.67,0.33,54.62,83.85,0
A066430,와이오엠,12,2019,Annual,172.48,,"18,969,824","21,330,856",,"17,406,407",,"5,814,970","21,330,856","34,982,217","21,330,856",35.69,0.34,4.95,63.30,"1,160,000"
A066430,와이오엠,12,2020,Annual,59.40,,"14,285,892","7,137,667",,"12,973,211",,"5,207,492","7,137,667","31,802,152","7,137,667",45.65,0.46,5.57,37.27,"150,000"
A066430,와이오엠,12,2021,Annual,103.93,,"17,714,255","17,933,592",,"16,452,272",,"9,452,700","17,933,592","37,301,462","17,933,592",31.94,0.33,1.72,50.96,0
A066430,와이오엠,12,2022,Annual,49.67,,"32,756,235","17,462,835",,"30,403,081",,"23,835,025","17,462,835","37,411,358","17,462,835",21.90,0.23,9.22,33.18,0
A031860,에스유홀딩스,12,2011,Annual,27.04,,"8,620,989","4,478,966",,"6,727,021",,"693,101","4,478,966","11,501,966","4,478,966",0.40,0.05,15.61,21.28,"1,400,000"
A031860,에스유홀딩스,12,2012,Annual,33.85,,"7,332,689","5,716,511",,"5,313,172",,"793,891","5,716,511","5,285,107","5,716,511",0.25,0.04,23.99,25.29,"200,000"
A031860,에스유홀딩스,12,2013,Annual,33.04,,"8,979,822","9,713,510",,"7,529,190",,"1,428,238","9,713,510","5,598,496","9,713,510",5.54,0.12,-26.74,24.83,"501,750"
A031860,에스유홀딩스,12,2014,Annual,28.66,,"11,353,293","7,435,538",,"6,185,255",,"3,380,592","7,435,538","13,409,262","7,435,538",6.74,0.14,-6.85,22.28,"200,000"
