Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),영업수익(천원)
A025270,부산방직,12,2012,Annual,3.60,4.59,2.79,3.88,"-28,945","-213,989","177,616","37,638,293"
A025270,부산방직,12,2013,Annual,0.47,0.58,0.38,0.47,"-692,912","1,909,958","-1,080,658","34,010,743"
A025270,부산방직,12,2014,Annual,-6.40,-8.04,-4.39,-6.35,"2,097,284","-170,593","-2,225,854","37,829,103"
A025270,부산방직,12,2015,Annual,-16.07,-20.34,-9.79,-15.28,"7,004,830","-2,134,215","-4,458,888","35,962,308"
A025270,부산방직,12,2016,Annual,,,,,,,,
A025270,부산방직,12,2017,Annual,,,,,,,,
A025270,부산방직,12,2018,Annual,,,,,,,,
A025270,부산방직,12,2019,Annual,,,,,,,,
A025270,부산방직,12,2020,Annual,,,,,,,,
A025270,부산방직,12,2021,Annual,,,,,,,,
A025270,부산방직,12,2022,Annual,,,,,,,,
A025340,그린기술투자,12,2011,Annual,-387.33,"-2,972.50","-1,742.91",-75.92,"-434,029","-11,718,414","-866,543","886,055"
A025340,그린기술투자,12,2012,Annual,-77.68,,-456.28,-18.38,"-7,353,963","2,651,244",0,"584,590"
A025340,그린기술투자,12,2013,Annual,"-1,483.20",,"-2,647.95",-1.13,"-343,746","341,467",0,"5,575"
A025340,그린기술투자,12,2014,Annual,"-7,169.00",,"-21,548.58",-8.65,"-604,255","605,268",0,"5,000"
A025340,그린기술투자,12,2015,Annual,"-3,277.23",,"-18,798.86",-8.22,"-754,950","2,087,990",0,"5,000"
A025340,그린기술투자,12,2016,Annual,-557.89,,"-3,485.74",-1.60,"-286,674","1,200,000",0,"5,000"
A025340,그린기술투자,12,2017,Annual,"-11,409.79",,"-73,804.24",-41.25,"-229,385","-103,795",0,"5,000"
A025340,그린기술투자,12,2018,Annual,-531.27,,"-4,151.54",-2.97,"-252,543",0,0,"5,000"
A025340,그린기술투자,12,2019,Annual,-824.08,,"-4,965.92",-3.68,"-316,430","49,415",0,"5,000"
A025340,그린기술투자,12,2020,Annual,"-1,559.30",,"-4,634.70",-3.57,"-285,217","10,000",0,"5,000"
A025340,그린기술투자,12,2021,Annual,122.13,,201.58,0.16,"-44,171",0,0,"5,000"
A025340,그린기술투자,12,2022,Annual,"-73,237.51",,"-75,449.28",-83.78,"-194,914",0,0,"5,000"
A025460,팬텀엔터그룹,12,2011,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2012,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2013,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2014,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2015,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2016,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2017,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2018,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2019,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2020,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2021,Annual,,,,,,,,
A025460,팬텀엔터그룹,12,2022,Annual,,,,,,,,
A025690,동방라이텍,12,2011,Annual,,,,,,,,
A025690,동방라이텍,12,2012,Annual,,,,,,,,
A025690,동방라이텍,12,2013,Annual,,,,,,,,
A025690,동방라이텍,12,2014,Annual,,,,,,,,
A025690,동방라이텍,12,2015,Annual,,,,,,,,
A025690,동방라이텍,12,2016,Annual,,,,,,,,
A025690,동방라이텍,12,2017,Annual,,,,,,,,
A025690,동방라이텍,12,2018,Annual,,,,,,,,
A025690,동방라이텍,12,2019,Annual,,,,,,,,
A025690,동방라이텍,12,2020,Annual,,,,,,,,
A025690,동방라이텍,12,2021,Annual,,,,,,,,
A025690,동방라이텍,12,2022,Annual,,,,,,,,
A025920,우경,12,2011,Annual,-19.88,-24.19,-20.68,-60.74,"-16,698,615","-1,422,449","18,162,547","28,965,340"
A025920,우경,12,2012,Annual,-11.52,-14.23,-10.70,-71.44,"4,198,480","-3,662,764","987,025","44,936,980"
A025920,우경,12,2013,Annual,,,,,,,,
A025920,우경,12,2014,Annual,,,,,,,,
A025920,우경,12,2015,Annual,,,,,,,,
A025920,우경,12,2016,Annual,,,,,,,,
A025920,우경,12,2017,Annual,,,,,,,,
A025920,우경,12,2018,Annual,,,,,,,,
A025920,우경,12,2019,Annual,,,,,,,,
A025920,우경,12,2020,Annual,,,,,,,,
A025920,우경,12,2021,Annual,,,,,,,,
A025920,우경,12,2022,Annual,,,,,,,,
A025970,알덱스,12,2011,Annual,,,,,,,,
A025970,알덱스,12,2012,Annual,,,,,,,,
A025970,알덱스,12,2013,Annual,,,,,,,,
A025970,알덱스,12,2014,Annual,,,,,,,,
A025970,알덱스,12,2015,Annual,,,,,,,,
A025970,알덱스,12,2016,Annual,,,,,,,,
A025970,알덱스,12,2017,Annual,,,,,,,,
A025970,알덱스,12,2018,Annual,,,,,,,,
A025970,알덱스,12,2019,Annual,,,,,,,,
A025970,알덱스,12,2020,Annual,,,,,,,,
A025970,알덱스,12,2021,Annual,,,,,,,,
A025970,알덱스,12,2022,Annual,,,,,,,,
A026180,현대정보기술,12,2011,Annual,9.77,19.88,6.11,19.11,"10,222,411","-1,891,140","-9,452,934","186,596,503"
A026180,현대정보기술,12,2012,Annual,4.90,9.77,2.79,9.63,"-3,772,903","934,912","2,980,970","189,480,332"
A026180,현대정보기술,12,2013,Annual,-8.39,-15.55,-6.13,-21.94,"-3,743,087","-2,683,543","8,463,079","151,671,853"
A026180,현대정보기술,12,2014,Annual,-0.90,-1.62,-0.75,-3.44,"-4,599,117","1,283,035","3,747,423","142,382,011"
A026180,현대정보기술,12,2015,Annual,5.80,10.65,4.63,17.82,"8,985,533","-21,335,523","10,274,408","148,359,192"
A026180,현대정보기술,12,2016,Annual,8.76,17.12,6.26,21.18,"3,698,517","-111,559","-3,892,221","167,772,763"
A026180,현대정보기술,12,2017,Annual,9.18,18.03,7.43,22.68,"22,859,102","-9,387,626","-585,497","154,712,582"
A026180,현대정보기술,12,2018,Annual,5.24,10.69,4.61,14.44,"20,392,015","-18,478,928","-8,091,953","147,813,766"
A026180,현대정보기술,12,2019,Annual,,,,,,,,
A026180,현대정보기술,12,2020,Annual,,,,,,,,
A026180,현대정보기술,12,2021,Annual,,,,,,,,
A026180,현대정보기술,12,2022,Annual,,,,,,,,
A026220,에스티씨라이프,12,2011,Annual,-476.29,-541.49,-446.56,-249.48,"760,161","-10,423,770","8,457,279","4,480,787"
A026220,에스티씨라이프,12,2012,Annual,-62.83,-68.34,-125.32,완전잠식,"2,508,661","-2,549,813","-2,860","3,815,597"
A026220,에스티씨라이프,12,2013,Annual,-9.92,-10.59,-33.67,완전잠식,"105,064","-105,016",0,"2,565,005"
A026220,에스티씨라이프,12,2014,Annual,4.12,4.36,13.84,완전잠식,"-1,200,092","-1,128","1,200,000","2,604,031"
A026220,에스티씨라이프,12,2015,Annual,-26.35,-34.22,-81.17,완전잠식,"-172,332","172,038",0,"3,331,874"
A026220,에스티씨라이프,12,2016,Annual,-4.33,-6.70,-18.60,완전잠식,"98,529","301,388","-400,000","2,838,929"
A026220,에스티씨라이프,12,2017,Annual,-4.87,-7.59,-34.05,완전잠식,"-66,836","143,016","-58,000","1,738,902"
A026220,에스티씨라이프,12,2018,Annual,10.65,16.80,106.04,완전잠식,"-22,713","4,508",0,"1,239,521"
A026220,에스티씨라이프,12,2019,Annual,30.58,42.00,225.69,완전잠식,"-4,217,083","4,233,793",0,"1,412,427"
A026220,에스티씨라이프,12,2020,Annual,38.47,45.77,172.84,완전잠식,"-933,343","3,787,265","-2,505,039","1,596,421"
A026220,에스티씨라이프,12,2021,Annual,3.79,4.56,11.06,완전잠식,"-883,756","654,713","-105,900","1,954,142"
A026220,에스티씨라이프,12,2022,Annual,-6.22,-7.18,-22.51,완전잠식,"-64,805","148,902","-115,750","1,524,238"
A026230,IDH,12,2011,Annual,-20.72,-29.90,-15.05,완전잠식,"-9,590,479","12,708,877","-5,176,252","76,497,894"
A026230,IDH,12,2012,Annual,383.02,673.97,232.33,완전잠식,"-3,255,397","20,339,976","-17,708,272","54,254,920"
A026230,IDH,12,2013,Annual,-21.03,"-1,681.73",-4.68,-15.96,"-152,516","450,664","16,218","36,646,918"
A026230,IDH,12,2014,Annual,-38.38,"-4,124.42",-12.25,-49.92,"-1,166,997","69,082","-11,004","31,697,826"
A026230,IDH,12,2015,Annual,-31.04,"-4,682.54",-10.93,-105.04,"-27,246","802,523","-74,196","35,679,976"
A026230,IDH,12,2016,Annual,-4.53,-48.43,-6.26,-26.76,"-1,850,214","-9,725","1,437,213","6,106,642"
A026230,IDH,12,2017,Annual,,,,,,,,
A026230,IDH,12,2018,Annual,,,,,,,,
A026230,IDH,12,2019,Annual,,,,,,,,
A026230,IDH,12,2020,Annual,,,,,,,,
A026230,IDH,12,2021,Annual,,,,,,,,
A026230,IDH,12,2022,Annual,,,,,,,,
A026250,삼우이엠씨,12,2011,Annual,-20.02,-26.37,-17.76,-43.11,"-6,508,965","-10,546,111","17,259,972","149,183,871"
A026250,삼우이엠씨,12,2012,Annual,-67.84,-91.51,-191.88,"-6,411.68","6,313,541","11,439,396","-18,005,593","47,898,681"
A026250,삼우이엠씨,12,2013,Annual,,,,,,,,
A026250,삼우이엠씨,12,2014,Annual,,,,,,,,
A026250,삼우이엠씨,12,2015,Annual,,,,,,,,
A026250,삼우이엠씨,12,2016,Annual,,,,,,,,
A026250,삼우이엠씨,12,2017,Annual,,,,,,,,
A026250,삼우이엠씨,12,2018,Annual,,,,,,,,
A026250,삼우이엠씨,12,2019,Annual,,,,,,,,
A026250,삼우이엠씨,12,2020,Annual,,,,,,,,
A026250,삼우이엠씨,12,2021,Annual,,,,,,,,
A026250,삼우이엠씨,12,2022,Annual,,,,,,,,
A026260,위너지스,12,2011,Annual,-8.74,-16.94,-15.82,-11.95,"-5,243,744","-3,336,788","8,599,774","6,656,653"
A026260,위너지스,12,2012,Annual,-121.83,-185.02,-220.10,-130.62,"-822,366","-2,129,340","2,913,651","5,172,546"
A026260,위너지스,12,2013,Annual,-47.44,-88.83,-75.08,-32.65,"-1,806,511","-1,478,559","3,833,333","3,537,990"
A026260,위너지스,12,2014,Annual,-351.39,"-1,036.30",-322.96,-74.39,"-5,891,302","-4,584,878","16,197,994","3,176,795"
A026260,위너지스,12,2015,Annual,-192.25,-383.57,-77.77,-71.54,"-3,498,160","-18,033,611","16,914,347","16,282,269"
A026260,위너지스,12,2016,Annual,-251.17,-369.67,-976.61,-538.24,"-6,092,970","-22,164,688","27,052,255","5,179,174"
A026260,위너지스,12,2017,Annual,-55.28,-79.15,-224.89,-75.65,"-10,766,446","-7,659,529","18,383,387","5,150,010"
A026260,위너지스,12,2018,Annual,,,,,,,,
A026260,위너지스,12,2019,Annual,,,,,,,,
A026260,위너지스,12,2020,Annual,,,,,,,,
A026260,위너지스,12,2021,Annual,,,,,,,,
A026260,위너지스,12,2022,Annual,,,,,,,,
A026540,제일창투,12,2011,Annual,"-2,530.62","-2,777.41","-2,562.64",-58.17,0,0,0,"373,758"
A026540,제일창투,12,2012,Annual,,,,,,,,
A026540,제일창투,12,2013,Annual,,,,,,,,
A026540,제일창투,12,2014,Annual,,,,,,,,
A026540,제일창투,12,2015,Annual,,,,,,,,
A026540,제일창투,12,2016,Annual,,,,,,,,
A026540,제일창투,12,2017,Annual,,,,,,,,
A026540,제일창투,12,2018,Annual,,,,,,,,
A026540,제일창투,12,2019,Annual,,,,,,,,
A026540,제일창투,12,2020,Annual,,,,,,,,
A026540,제일창투,12,2021,Annual,,,,,,,,
A026540,제일창투,12,2022,Annual,,,,,,,,
A027350,텔슨전자,12,2011,Annual,,,,,,,,
A027350,텔슨전자,12,2012,Annual,,,,,,,,
A027350,텔슨전자,12,2013,Annual,,,,,,,,
A027350,텔슨전자,12,2014,Annual,,,,,,,,
A027350,텔슨전자,12,2015,Annual,,,,,,,,
A027350,텔슨전자,12,2016,Annual,,,,,,,,
A027350,텔슨전자,12,2017,Annual,,,,,,,,
A027350,텔슨전자,12,2018,Annual,,,,,,,,
A027350,텔슨전자,12,2019,Annual,,,,,,,,
A027350,텔슨전자,12,2020,Annual,,,,,,,,
A027350,텔슨전자,12,2021,Annual,,,,,,,,
A027350,텔슨전자,12,2022,Annual,,,,,,,,
A027440,코리아이앤디,12,2011,Annual,,,,,,,,
A027440,코리아이앤디,12,2012,Annual,,,,,,,,
A027440,코리아이앤디,12,2013,Annual,,,,,,,,
A027440,코리아이앤디,12,2014,Annual,,,,,,,,
A027440,코리아이앤디,12,2015,Annual,,,,,,,,
A027440,코리아이앤디,12,2016,Annual,,,,,,,,
A027440,코리아이앤디,12,2017,Annual,,,,,,,,
A027440,코리아이앤디,12,2018,Annual,,,,,,,,
A027440,코리아이앤디,12,2019,Annual,,,,,,,,
A027440,코리아이앤디,12,2020,Annual,,,,,,,,
A027440,코리아이앤디,12,2021,Annual,,,,,,,,
A027440,코리아이앤디,12,2022,Annual,,,,,,,,
A027610,대륭,12,2011,Annual,,,,,,,,
A027610,대륭,12,2012,Annual,,,,,,,,
A027610,대륭,12,2013,Annual,,,,,,,,
A027610,대륭,12,2014,Annual,,,,,,,,
A027610,대륭,12,2015,Annual,,,,,,,,
A027610,대륭,12,2016,Annual,,,,,,,,
A027610,대륭,12,2017,Annual,,,,,,,,
A027610,대륭,12,2018,Annual,,,,,,,,
A027610,대륭,12,2019,Annual,,,,,,,,
A027610,대륭,12,2020,Annual,,,,,,,,
A027610,대륭,12,2021,Annual,,,,,,,,
A027610,대륭,12,2022,Annual,,,,,,,,
A027890,스탠더드텔레,12,2011,Annual,,,,,,,,
A027890,스탠더드텔레,12,2012,Annual,,,,,,,,
A027890,스탠더드텔레,12,2013,Annual,,,,,,,,
A027890,스탠더드텔레,12,2014,Annual,,,,,,,,
A027890,스탠더드텔레,12,2015,Annual,,,,,,,,
A027890,스탠더드텔레,12,2016,Annual,,,,,,,,
A027890,스탠더드텔레,12,2017,Annual,,,,,,,,
A027890,스탠더드텔레,12,2018,Annual,,,,,,,,
A027890,스탠더드텔레,12,2019,Annual,,,,,,,,
A027890,스탠더드텔레,12,2020,Annual,,,,,,,,
A027890,스탠더드텔레,12,2021,Annual,,,,,,,,
A027890,스탠더드텔레,12,2022,Annual,,,,,,,,
A028040,미래SCI,12,2011,Annual,-13.90,-19.70,-15.78,-18.83,"-3,695,174","-6,210,498","10,113,343","28,444,885"
A028040,미래SCI,12,2012,Annual,-36.02,-47.13,-64.72,-92.47,"-1,346,252","-999,172","1,862,509","21,044,458"
A028040,미래SCI,12,2013,Annual,-11.26,-14.03,-34.69,-35.82,"-5,760,702","-652,289","6,404,403","11,263,301"
A028040,미래SCI,12,2014,Annual,-33.50,-41.57,-128.82,-75.67,"-5,647,400","-1,029,460","6,729,853","7,657,894"
A028040,미래SCI,12,2015,Annual,-10.97,-14.81,-35.44,-28.29,"-3,769,081","236,123","3,450,882","9,304,746"
A028040,미래SCI,12,2016,Annual,-17.90,-24.54,-31.06,-34.40,"-2,026,339","-8,849,207","10,889,332","16,509,287"
A028040,미래SCI,12,2017,Annual,-22.66,-29.78,-35.62,-36.21,"-1,443,301","-1,069,614","2,771,803","18,319,387"
A028040,미래SCI,12,2018,Annual,-61.84,-75.65,-37.48,-104.14,"-12,803,846","-20,950,082","33,818,922","57,409,508"
A028040,미래SCI,12,2019,Annual,-57.91,-64.30,-135.66,-99.59,"8,896,295","-8,224,845","-942,796","14,699,802"
A028040,미래SCI,12,2020,Annual,,,,,,,,
A028040,미래SCI,12,2021,Annual,,,,,,,,
A028040,미래SCI,12,2022,Annual,,,,,,,,
A028090,네오퍼플,12,2011,Annual,-14.78,-18.03,-13.23,-28.22,"-1,968,984","-5,464,335","1,501,480","32,534,707"
A028090,네오퍼플,12,2012,Annual,-43.49,-54.34,-46.88,-77.81,"-5,111,472","2,483,911","10,925,216","24,958,681"
A028090,네오퍼플,12,2013,Annual,,,,,,,,
A028090,네오퍼플,12,2014,Annual,,,,,,,,
A028090,네오퍼플,12,2015,Annual,,,,,,,,
A028090,네오퍼플,12,2016,Annual,,,,,,,,
A028090,네오퍼플,12,2017,Annual,,,,,,,,
A028090,네오퍼플,12,2018,Annual,,,,,,,,
A028090,네오퍼플,12,2019,Annual,,,,,,,,
A028090,네오퍼플,12,2020,Annual,,,,,,,,
A028090,네오퍼플,12,2021,Annual,,,,,,,,
A028090,네오퍼플,12,2022,Annual,,,,,,,,
A028150,GS홈쇼핑,12,2011,Annual,58.42,,22.00,38.46,"20,272,911","269,617,088","-19,037,392","906,111,025"
A028150,GS홈쇼핑,12,2012,Annual,32.72,,11.72,18.45,"154,590,177","-237,670,619","-33,257,130","1,019,567,577"
A028150,GS홈쇼핑,12,2013,Annual,37.46,,13.54,18.96,"169,906,870","-83,389,475","-18,954,693","1,041,740,849"
A028150,GS홈쇼핑,12,2014,Annual,34.39,,12.74,15.93,"179,055,447","-130,457,465","-25,855,745","1,060,678,439"
A028150,GS홈쇼핑,12,2015,Annual,29.06,,9.45,11.27,"54,310,269","-106,949,600","-52,804,396","1,091,331,034"
A028150,GS홈쇼핑,12,2016,Annual,37.88,,11.92,13.19,"191,186,987","-155,543,433","-51,077,149","1,065,155,786"
A028150,GS홈쇼핑,12,2017,Annual,33.47,,11.22,11.38,"74,763,207","-61,849,547","7,438,933","1,051,657,668"
A028150,GS홈쇼핑,12,2018,Annual,43.75,,12.89,12.72,"45,727,830","48,094,073","-92,017,574","1,073,513,656"
A028150,GS홈쇼핑,12,2019,Annual,41.66,"31,825.05",9.98,10.65,"91,806,222","-88,175,181","-53,811,159","1,194,599,575"
A028150,GS홈쇼핑,12,2020,Annual,48.68,"17,101.43",11.98,12.08,"169,120,485","-226,161,042","-39,770,994","1,206,716,427"
A028150,GS홈쇼핑,12,2021,Annual,,,,,,,,
A028150,GS홈쇼핑,12,2022,Annual,,,,,,,,
A030030,중앙디자인,12,2011,Annual,,,,,,,,
A030030,중앙디자인,12,2012,Annual,,,,,,,,
A030030,중앙디자인,12,2013,Annual,,,,,,,,
A030030,중앙디자인,12,2014,Annual,,,,,,,,
A030030,중앙디자인,12,2015,Annual,,,,,,,,
A030030,중앙디자인,12,2016,Annual,,,,,,,,
A030030,중앙디자인,12,2017,Annual,,,,,,,,
A030030,중앙디자인,12,2018,Annual,,,,,,,,
A030030,중앙디자인,12,2019,Annual,,,,,,,,
A030030,중앙디자인,12,2020,Annual,,,,,,,,
A030030,중앙디자인,12,2021,Annual,,,,,,,,
A030030,중앙디자인,12,2022,Annual,,,,,,,,
A030270,에스마크,12,2011,Annual,-0.34,-0.42,-0.23,-0.64,"-10,325,032","-4,615,346","14,245,902","69,123,351"
A030270,에스마크,12,2012,Annual,4.92,5.59,3.84,11.26,"1,853,308","-961,467","-803,383","65,570,041"
A030270,에스마크,12,2013,Annual,8.48,9.64,6.80,18.77,"2,418,338","-1,265,441","-1,453,223","60,781,914"
A030270,에스마크,12,2014,Annual,-0.25,-0.28,-0.24,-0.55,"-564,472","-1,601,500","1,927,275","50,833,650"
A030270,에스마크,12,2015,Annual,-26.12,-30.60,-24.57,-48.70,"60,939","-2,118,238","4,307,958","46,692,392"
A030270,에스마크,12,2016,Annual,-41.37,-47.32,-106.04,-51.82,"-4,196,124","-55,205,317","62,470,899","17,863,007"
A030270,에스마크,12,2017,Annual,-195.50,-239.02,-920.03,-229.36,"-19,033,996","-15,094,489","40,191,984","9,315,882"
A030270,에스마크,12,2018,Annual,-105.90,-154.74,-853.53,-109.94,"-7,465,019","-16,300,038","18,655,087","3,507,049"
A030270,에스마크,12,2019,Annual,-65.19,-106.30,"-3,866.87",-57.08,"-2,043,666","3,146,172","-6,150,000","317,814"
A030270,에스마크,12,2020,Annual,,,,,,,,
A030270,에스마크,12,2021,Annual,,,,,,,,
A030270,에스마크,12,2022,Annual,,,,,,,,
A030390,쏠라엔텍,12,2011,Annual,,,,,,,,
A030390,쏠라엔텍,12,2012,Annual,,,,,,,,
A030390,쏠라엔텍,12,2013,Annual,,,,,,,,
A030390,쏠라엔텍,12,2014,Annual,,,,,,,,
A030390,쏠라엔텍,12,2015,Annual,,,,,,,,
A030390,쏠라엔텍,12,2016,Annual,,,,,,,,
A030390,쏠라엔텍,12,2017,Annual,,,,,,,,
A030390,쏠라엔텍,12,2018,Annual,,,,,,,,
A030390,쏠라엔텍,12,2019,Annual,,,,,,,,
A030390,쏠라엔텍,12,2020,Annual,,,,,,,,
A030390,쏠라엔텍,12,2021,Annual,,,,,,,,
A030390,쏠라엔텍,12,2022,Annual,,,,,,,,
A030420,디패션,12,2011,Annual,,,,,,,,
A030420,디패션,12,2012,Annual,,,,,,,,
A030420,디패션,12,2013,Annual,,,,,,,,
A030420,디패션,12,2014,Annual,,,,,,,,
A030420,디패션,12,2015,Annual,,,,,,,,
A030420,디패션,12,2016,Annual,,,,,,,,
A030420,디패션,12,2017,Annual,,,,,,,,
A030420,디패션,12,2018,Annual,,,,,,,,
A030420,디패션,12,2019,Annual,,,,,,,,
A030420,디패션,12,2020,Annual,,,,,,,,
A030420,디패션,12,2021,Annual,,,,,,,,
A030420,디패션,12,2022,Annual,,,,,,,,
A030700,한통엠닷컴,12,2011,Annual,,,,,,,,
A030700,한통엠닷컴,12,2012,Annual,,,,,,,,
A030700,한통엠닷컴,12,2013,Annual,,,,,,,,
A030700,한통엠닷컴,12,2014,Annual,,,,,,,,
A030700,한통엠닷컴,12,2015,Annual,,,,,,,,
A030700,한통엠닷컴,12,2016,Annual,,,,,,,,
A030700,한통엠닷컴,12,2017,Annual,,,,,,,,
A030700,한통엠닷컴,12,2018,Annual,,,,,,,,
A030700,한통엠닷컴,12,2019,Annual,,,,,,,,
A030700,한통엠닷컴,12,2020,Annual,,,,,,,,
A030700,한통엠닷컴,12,2021,Annual,,,,,,,,
A030700,한통엠닷컴,12,2022,Annual,,,,,,,,
A031150,국민카드,12,2011,Annual,,,,,,,,
A031150,국민카드,12,2012,Annual,,,,,,,,
A031150,국민카드,12,2013,Annual,,,,,,,,
A031150,국민카드,12,2014,Annual,,,,,,,,
A031150,국민카드,12,2015,Annual,,,,,,,,
A031150,국민카드,12,2016,Annual,,,,,,,,
A031150,국민카드,12,2017,Annual,,,,,,,,
A031150,국민카드,12,2018,Annual,,,,,,,,
A031150,국민카드,12,2019,Annual,,,,,,,,
A031150,국민카드,12,2020,Annual,,,,,,,,
A031150,국민카드,12,2021,Annual,,,,,,,,
A031150,국민카드,12,2022,Annual,,,,,,,,
A031390,녹십자셀,12,2011,Annual,-63.84,-96.43,-165.50,-12.78,"-2,992,224","8,237,477","-7,493,423","3,302,816"
A031390,녹십자셀,12,2012,Annual,-606.46,"-14,214.42",-141.30,-28.41,"1,568,621","-18,605,135","18,942,119","9,022,077"
A031390,녹십자셀,12,2013,Annual,-499.41,,-269.72,-11.34,"-1,814,292","-2,365,094","498,516","1,893,647"
A031390,녹십자셀,12,2014,Annual,-383.23,,-102.85,-10.97,"-748,367","1,224,751","50,695","4,299,691"
A031390,녹십자셀,12,2015,Annual,211.77,,32.74,8.67,"2,543,711","374,580",0,"10,418,448"
A031390,녹십자셀,12,2016,Annual,10.48,18.16,6.35,1.90,"2,880,883","-5,948,221","-314,926","11,908,637"
A031390,녹십자셀,12,2017,Annual,4.26,5.21,9.25,4.14,"8,519,219","-78,461,686","68,815,905","19,536,787"
A031390,녹십자셀,12,2018,Annual,23.58,28.26,54.61,26.57,"5,468,873","4,715,461","-10,045,918","27,964,255"
A031390,녹십자셀,12,2019,Annual,20.48,24.16,35.89,17.00,"13,275,780","-10,140,887","-3,443,432","35,697,967"
A031390,녹십자셀,12,2020,Annual,10.03,11.71,17.33,7.49,"8,599,258","-12,815,235","5,448,911","40,143,818"
A031390,녹십자셀,12,2021,Annual,,,,,,,,
A031390,녹십자셀,12,2022,Annual,,,,,,,,
A031800,ST&I,12,2011,Annual,,,,,,,,
A031800,ST&I,12,2012,Annual,,,,,,,,
A031800,ST&I,12,2013,Annual,,,,,,,,
A031800,ST&I,12,2014,Annual,,,,,,,,
A031800,ST&I,12,2015,Annual,,,,,,,,
A031800,ST&I,12,2016,Annual,,,,,,,,
A031800,ST&I,12,2017,Annual,,,,,,,,
A031800,ST&I,12,2018,Annual,,,,,,,,
A031800,ST&I,12,2019,Annual,,,,,,,,
A031800,ST&I,12,2020,Annual,,,,,,,,
A031800,ST&I,12,2021,Annual,,,,,,,,
A031800,ST&I,12,2022,Annual,,,,,,,,
A031950,에듀패스,12,2011,Annual,-29.98,-59.60,-14.43,-22.53,"-250,653","2,315,962","-2,207,853","10,957,077"
A031950,에듀패스,12,2012,Annual,11.05,30.98,4.64,7.78,"879,908","-548,629","-390,000","9,856,022"
A031950,에듀패스,12,2013,Annual,,,,,,,,
A031950,에듀패스,12,2014,Annual,,,,,,,,
A031950,에듀패스,12,2015,Annual,,,,,,,,
A031950,에듀패스,12,2016,Annual,,,,,,,,
A031950,에듀패스,12,2017,Annual,,,,,,,,
A031950,에듀패스,12,2018,Annual,,,,,,,,
