Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출채권(천원),매출액(천원),매출원가(천원),재고자산(천원)
A438580,엔에이치스팩25호,12,2014,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2015,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2016,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2017,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2018,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2019,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2020,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2021,Annual,,,,,,,,
A438580,엔에이치스팩25호,12,2022,Annual,,,,,,0,0,
A000380,대아건설,12,2011,Annual,,,,,,,,
A000380,대아건설,12,2012,Annual,,,,,,,,
A000380,대아건설,12,2013,Annual,,,,,,,,
A000380,대아건설,12,2014,Annual,,,,,,,,
A000380,대아건설,12,2015,Annual,,,,,,,,
A000380,대아건설,12,2016,Annual,,,,,,,,
A000380,대아건설,12,2017,Annual,,,,,,,,
A000380,대아건설,12,2018,Annual,,,,,,,,
A000380,대아건설,12,2019,Annual,,,,,,,,
A000380,대아건설,12,2020,Annual,,,,,,,,
A000380,대아건설,12,2021,Annual,,,,,,,,
A000380,대아건설,12,2022,Annual,,,,,,,,
A002670,미주제강,12,2011,Annual,0.92,1.57,2.23,1.71,"29,568,198","140,774,274","132,376,101","12,256,140"
A002670,미주제강,12,2012,Annual,,,,,,,,
A002670,미주제강,12,2013,Annual,,,,,,,,
A002670,미주제강,12,2014,Annual,,,,,,,,
A002670,미주제강,12,2015,Annual,,,,,,,,
A002670,미주제강,12,2016,Annual,,,,,,,,
A002670,미주제강,12,2017,Annual,,,,,,,,
A002670,미주제강,12,2018,Annual,,,,,,,,
A002670,미주제강,12,2019,Annual,,,,,,,,
A002670,미주제강,12,2020,Annual,,,,,,,,
A002670,미주제강,12,2021,Annual,,,,,,,,
A002670,미주제강,12,2022,Annual,,,,,"6,720,819","60,522,043","59,343,945","10,382,339"
A003430,유진화학,12,2011,Annual,,,,,,,,
A003430,유진화학,12,2012,Annual,,,,,,,,
A003430,유진화학,12,2013,Annual,,,,,,,,
A003430,유진화학,12,2014,Annual,,,,,,,,
A003430,유진화학,12,2015,Annual,,,,,,,,
A003430,유진화학,12,2016,Annual,,,,,,,,
A003430,유진화학,12,2017,Annual,,,,,,,,
A003430,유진화학,12,2018,Annual,,,,,,,,
A003430,유진화학,12,2019,Annual,,,,,,,,
A003430,유진화학,12,2020,Annual,,,,,,,,
A003430,유진화학,12,2021,Annual,,,,,,,,
A003430,유진화학,12,2022,Annual,,,,,,,,
A004320,울트라건설,12,2011,Annual,0.78,0.90,6.10,12.74,"12,796,401","514,895,688","542,066,022","253,272,242"
A004320,울트라건설,12,2012,Annual,0.72,0.80,7.02,11.09,"18,413,719","448,169,123","418,735,761","149,589,816"
A004320,울트라건설,12,2013,Annual,1.30,1.52,9.16,16.16,"48,560,346","652,995,533","614,003,804","9,110,230"
A004320,울트라건설,12,2014,Annual,0.72,0.72,완전잠식,6.06,"10,009,974","244,838,775","274,340,650","4,351,472"
A004320,울트라건설,12,2015,Annual,0.65,0.53,완전잠식,4.21,"21,112,341","126,123,094","128,078,637","1,634,230"
A004320,울트라건설,12,2016,Annual,0.69,0.77,6.84,3.52,"10,640,244","107,419,856","97,050,603","974,980"
A004320,울트라건설,12,2017,Annual,,,,,,,,
A004320,울트라건설,12,2018,Annual,,,,,,,,
A004320,울트라건설,12,2019,Annual,,,,,,,,
A004320,울트라건설,12,2020,Annual,,,,,,,,
A004320,울트라건설,12,2021,Annual,,,,,,,,
A004320,울트라건설,12,2022,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2011,Annual,0.45,0.58,1.90,1.51,"19,370,278","25,594,528","20,565,476","16,970,012"
A004790,렉스엘이앤지,12,2012,Annual,0.20,0.25,0.98,1.22,"1,709,999","8,117,267","9,653,445","3,590,765"
A004790,렉스엘이앤지,12,2013,Annual,0.24,0.23,완전잠식,0.71,"3,090,529","2,971,050","4,286,563","506,552"
A004790,렉스엘이앤지,12,2014,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2015,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2016,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2017,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2018,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2019,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2020,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2021,Annual,,,,,,,,
A004790,렉스엘이앤지,12,2022,Annual,,,,,,,,
A007840,한국협화,12,2011,Annual,1.35,1.95,4.41,38.40,"14,740,367","77,565,254","57,612,255","12,413,760"
A007840,한국협화,12,2012,Annual,1.27,1.77,4.43,38.45,"11,681,509","77,673,927","57,360,460","23,204,970"
A007840,한국협화,12,2013,Annual,0.96,1.31,3.67,33.22,"14,962,915","67,103,226","48,335,895","30,145,147"
A007840,한국협화,12,2014,Annual,0.94,1.24,3.92,35.32,"16,045,635","71,343,941","54,339,037","32,662,905"
A007840,한국협화,12,2015,Annual,1.09,1.42,4.66,41.37,"13,620,164","83,558,329","61,540,491","32,530,543"
A007840,한국협화,12,2016,Annual,0.94,1.19,4.50,35.23,"16,724,371","71,154,326","55,756,143","27,908,753"
A007840,한국협화,12,2017,Annual,0.80,0.96,4.85,28.68,"15,050,264","57,930,304","44,018,613","26,180,236"
A007840,한국협화,12,2018,Annual,0.82,0.91,8.46,25.58,"8,978,646","51,663,226","40,019,306","20,441,355"
A007840,한국협화,12,2019,Annual,0.91,0.95,20.46,25.04,"8,918,785","52,143,553","37,250,177","23,717,381"
A007840,한국협화,12,2020,Annual,1.01,1.08,16.53,28.48,"9,073,324","59,317,743","42,624,973","24,162,214"
A007840,한국협화,12,2021,Annual,1.01,1.13,9.11,30.34,"12,628,041","61,294,967","44,586,335","19,506,815"
A007840,한국협화,12,2022,Annual,1.22,1.47,7.40,40.78,"13,124,854","82,367,152","61,251,910","25,382,425"
A008030,아이텍스필,12,2011,Annual,,,,,,,,
A008030,아이텍스필,12,2012,Annual,,,,,,,,
A008030,아이텍스필,12,2013,Annual,,,,,,,,
A008030,아이텍스필,12,2014,Annual,,,,,,,,
A008030,아이텍스필,12,2015,Annual,,,,,,,,
A008030,아이텍스필,12,2016,Annual,,,,,,,,
A008030,아이텍스필,12,2017,Annual,,,,,,,,
A008030,아이텍스필,12,2018,Annual,,,,,,,,
A008030,아이텍스필,12,2019,Annual,,,,,,,,
A008030,아이텍스필,12,2020,Annual,,,,,,,,
A008030,아이텍스필,12,2021,Annual,,,,,,,,
A008030,아이텍스필,12,2022,Annual,,,,,,,,
A008780,i 인프라,12,2011,Annual,,,,,,,,
A008780,i 인프라,12,2012,Annual,,,,,,,,
A008780,i 인프라,12,2013,Annual,,,,,,,,
A008780,i 인프라,12,2014,Annual,,,,,,,,
A008780,i 인프라,12,2015,Annual,,,,,,,,
A008780,i 인프라,12,2016,Annual,,,,,,,,
A008780,i 인프라,12,2017,Annual,,,,,,,,
A008780,i 인프라,12,2018,Annual,,,,,,,,
A008780,i 인프라,12,2019,Annual,,,,,,,,
A008780,i 인프라,12,2020,Annual,,,,,,,,
A008780,i 인프라,12,2021,Annual,,,,,,,,
A008780,i 인프라,12,2022,Annual,,,,,,,,
A008800,행남사,12,2011,Annual,0.73,1.30,1.65,1.78,"14,020,723","53,659,630","47,124,949","25,394,214"
A008800,행남사,12,2012,Annual,0.68,1.27,1.47,1.53,"11,572,619","46,088,449","40,181,487","23,705,657"
A008800,행남사,12,2013,Annual,0.70,1.45,1.36,1.45,"11,504,410","43,852,130","35,684,198","27,805,738"
A008800,행남사,12,2014,Annual,0.69,1.37,1.39,1.40,"12,084,542","42,372,746","38,749,827","24,572,721"
A008800,행남사,12,2015,Annual,0.57,1.04,1.25,1.26,"12,121,821","38,681,070","33,499,395","25,157,638"
A008800,행남사,12,2016,Annual,0.44,0.72,1.12,0.85,"12,436,768","27,950,372","25,526,527","12,841,168"
A008800,행남사,12,2017,Annual,0.32,0.57,0.73,0.34,"6,530,386","15,317,216","16,638,612","10,571,849"
A008800,행남사,12,2018,Annual,0.11,0.26,0.20,0.24,"1,726,341","8,673,759","16,982,024","1,931,462"
A008800,행남사,12,2019,Annual,0.07,0.17,0.12,0.25,"2,097,111","4,929,243","4,592,258","274,849"
A008800,행남사,12,2020,Annual,0.23,0.60,0.37,0.35,"1,528,267","8,087,514","6,349,393","313,082"
A008800,행남사,12,2021,Annual,0.35,0.88,0.58,0.44,"679,014","9,988,123","8,075,483","328,855"
A008800,행남사,12,2022,Annual,0.43,1.03,0.74,0.47,"499,674","10,793,363","8,830,878","362,673"
A009010,에듀언스,12,2011,Annual,0.28,0.43,0.82,1.22,"166,096","18,126,432","10,115,628","16,323"
A009010,에듀언스,12,2012,Annual,0.43,0.57,1.81,1.83,"108,854","15,423,437","7,913,465","7,205"
A009010,에듀언스,12,2013,Annual,,,,,,,,
A009010,에듀언스,12,2014,Annual,,,,,,,,
A009010,에듀언스,12,2015,Annual,,,,,,,,
A009010,에듀언스,12,2016,Annual,,,,,,,,
A009010,에듀언스,12,2017,Annual,,,,,,,,
A009010,에듀언스,12,2018,Annual,,,,,,,,
A009010,에듀언스,12,2019,Annual,,,,,,,,
A009010,에듀언스,12,2020,Annual,,,,,,,,
A009010,에듀언스,12,2021,Annual,,,,,,,,
A009010,에듀언스,12,2022,Annual,,,,,,,,
A009220,그로웰전자,12,2011,Annual,,,,,,,,
A009220,그로웰전자,12,2012,Annual,,,,,,,,
A009220,그로웰전자,12,2013,Annual,,,,,,,,
A009220,그로웰전자,12,2014,Annual,,,,,,,,
A009220,그로웰전자,12,2015,Annual,,,,,,,,
A009220,그로웰전자,12,2016,Annual,,,,,,,,
A009220,그로웰전자,12,2017,Annual,,,,,,,,
A009220,그로웰전자,12,2018,Annual,,,,,,,,
A009220,그로웰전자,12,2019,Annual,,,,,,,,
A009220,그로웰전자,12,2020,Annual,,,,,,,,
A009220,그로웰전자,12,2021,Annual,,,,,,,,
A009220,그로웰전자,12,2022,Annual,,,,,,,,
A010670,나노트로닉스,12,2011,Annual,0.36,0.66,0.81,2.72,"24,494,987","17,113,850","11,524,632","3,142,591"
A010670,나노트로닉스,12,2012,Annual,0.39,0.68,0.90,2.93,"19,639,657","19,429,585","10,232,791","3,516,535"
A010670,나노트로닉스,12,2013,Annual,,,,,,,,
A010670,나노트로닉스,12,2014,Annual,,,,,,,,
A010670,나노트로닉스,12,2015,Annual,,,,,,,,
A010670,나노트로닉스,12,2016,Annual,,,,,,,,
A010670,나노트로닉스,12,2017,Annual,,,,,,,,
A010670,나노트로닉스,12,2018,Annual,,,,,,,,
A010670,나노트로닉스,12,2019,Annual,,,,,,,,
A010670,나노트로닉스,12,2020,Annual,,,,,,,,
A010670,나노트로닉스,12,2021,Annual,,,,,,,,
A010670,나노트로닉스,12,2022,Annual,,,,,,,,
A010810,정일이엔씨,12,2011,Annual,,,,,,,,
A010810,정일이엔씨,12,2012,Annual,,,,,,,,
A010810,정일이엔씨,12,2013,Annual,,,,,,,,
A010810,정일이엔씨,12,2014,Annual,,,,,,,,
A010810,정일이엔씨,12,2015,Annual,,,,,,,,
A010810,정일이엔씨,12,2016,Annual,,,,,,,,
A010810,정일이엔씨,12,2017,Annual,,,,,,,,
A010810,정일이엔씨,12,2018,Annual,,,,,,,,
A010810,정일이엔씨,12,2019,Annual,,,,,,,,
A010810,정일이엔씨,12,2020,Annual,,,,,,,,
A010810,정일이엔씨,12,2021,Annual,,,,,,,,
A010810,정일이엔씨,12,2022,Annual,,,,,,,,
A012010,삼산,12,2011,Annual,,,,,,,,
A012010,삼산,12,2012,Annual,,,,,,,,
A012010,삼산,12,2013,Annual,,,,,,,,
A012010,삼산,12,2014,Annual,,,,,,,,
A012010,삼산,12,2015,Annual,,,,,,,,
A012010,삼산,12,2016,Annual,,,,,,,,
A012010,삼산,12,2017,Annual,,,,,,,,
A012010,삼산,12,2018,Annual,,,,,,,,
A012010,삼산,12,2019,Annual,,,,,,,,
A012010,삼산,12,2020,Annual,,,,,,,,
A012010,삼산,12,2021,Annual,,,,,,,,
A012010,삼산,12,2022,Annual,,,,,,,,
A012460,우영,12,2011,Annual,,,,,,,,
A012460,우영,12,2012,Annual,,,,,,,,
A012460,우영,12,2013,Annual,,,,,,,,
A012460,우영,12,2014,Annual,,,,,,,,
A012460,우영,12,2015,Annual,,,,,,,,
A012460,우영,12,2016,Annual,,,,,,,,
A012460,우영,12,2017,Annual,,,,,,,,
A012460,우영,12,2018,Annual,,,,,,,,
A012460,우영,12,2019,Annual,,,,,,,,
A012460,우영,12,2020,Annual,,,,,,,,
A012460,우영,12,2021,Annual,,,,,,,,
A012460,우영,12,2022,Annual,,,,,,,,
A012650,쌍용건설,12,2011,Annual,1.02,1.29,4.82,12.25,"509,507,364","1,823,469,864","1,654,002,064","55,041,153"
A012650,쌍용건설,12,2012,Annual,1.13,1.20,19.84,11.56,"210,018,000","1,721,291,419","1,705,790,456","118,795,982"
A012650,쌍용건설,12,2013,Annual,1.50,1.15,완전잠식,14.92,"143,781,000","1,654,994,955","1,598,976,512","39,179,533"
A012650,쌍용건설,12,2014,Annual,1.42,1.14,완전잠식,15.89,"118,535,209","1,353,417,043","1,334,398,219","4,179,495"
A012650,쌍용건설,12,2015,Annual,1.07,1.26,6.81,6.85,"76,590,000","956,621,609","1,026,221,511","1,460,253"
A012650,쌍용건설,12,2016,Annual,1.06,1.47,3.83,4.73,"117,353,221","862,461,645","769,201,116","7,266,572"
A012650,쌍용건설,12,2017,Annual,1.20,1.69,4.14,5.39,"141,331,563","985,126,071","912,171,745","10,438,827"
A012650,쌍용건설,12,2018,Annual,1.53,2.08,5.75,6.73,"169,670,767","1,229,809,118","1,194,199,477","11,351,330"
A012650,쌍용건설,12,2019,Annual,1.68,2.18,7.31,7.97,"221,170,238","1,456,433,126","1,383,280,559","17,256,435"
A012650,쌍용건설,12,2020,Annual,1.53,1.93,7.46,7.92,"248,846,678","1,448,327,406","1,374,156,645","12,621,936"
A012650,쌍용건설,12,2021,Annual,1.44,1.72,8.77,6.55,"216,431,255","1,401,659,231","1,447,393,053","17,069,305"
A012650,쌍용건설,12,2022,Annual,1.63,1.86,13.42,6.53,"281,910,364","1,599,609,701","1,557,668,352","18,916,219"
A013320,삼경정밀,12,2011,Annual,,,,,,,,
A013320,삼경정밀,12,2012,Annual,,,,,,,,
A013320,삼경정밀,12,2013,Annual,,,,,,,,
A013320,삼경정밀,12,2014,Annual,,,,,,,,
A013320,삼경정밀,12,2015,Annual,,,,,,,,
A013320,삼경정밀,12,2016,Annual,,,,,,,,
A013320,삼경정밀,12,2017,Annual,,,,,,,,
A013320,삼경정밀,12,2018,Annual,,,,,,,,
A013320,삼경정밀,12,2019,Annual,,,,,,,,
A013320,삼경정밀,12,2020,Annual,,,,,,,,
A013320,삼경정밀,12,2021,Annual,,,,,,,,
A013320,삼경정밀,12,2022,Annual,,,,,,,,
A013340,AJS,12,2011,Annual,0.62,1.13,1.38,2.87,"35,966,384","50,665,646","43,583,557","20,305,717"
A013340,AJS,12,2012,Annual,0.48,0.92,1.01,2.18,"35,207,015","44,745,963","38,732,948","23,438,091"
A013340,AJS,12,2013,Annual,0.50,0.76,1.49,1.56,"14,765,552","35,449,731","52,864,073","8,011,564"
A013340,AJS,12,2014,Annual,0.23,0.23,완전잠식,0.61,"498,005","7,991,547","7,778,011","4,607,969"
A013340,AJS,12,2015,Annual,0.44,0.38,완전잠식,3.12,"211,531","8,980,325","8,621,901","5,041,124"
A013340,AJS,12,2016,Annual,0.81,0.58,완전잠식,5.45,"782,382","13,665,245","13,676,607","3,673,240"
A013340,AJS,12,2017,Annual,1.10,0.86,완전잠식,10.17,"1,426,692","21,811,438","19,630,898","6,991,548"
A013340,AJS,12,2018,Annual,1.19,1.13,완전잠식,13.06,"1,876,720","27,997,002","25,215,224","7,066,796"
A013340,AJS,12,2019,Annual,1.34,1.41,25.90,15.22,"3,590,836","32,626,549","27,435,652","7,510,492"
A013340,AJS,12,2020,Annual,1.27,1.53,7.53,15.29,"3,713,780","33,443,328","28,007,233","7,033,130"
A013340,AJS,12,2021,Annual,1.22,1.65,4.62,16.35,"4,274,579","36,494,312","29,778,104","9,197,767"
A013340,AJS,12,2022,Annual,1.27,1.72,4.82,21.38,"6,845,190","47,725,656","38,104,439","13,020,445"
A013450,동성하이켐,12,2011,Annual,2.44,6.00,4.12,29.20,"23,592,800","206,288,387","183,172,059","11,895,902"
A013450,동성하이켐,12,2012,Annual,2.00,4.55,3.55,29.79,"25,508,476","210,428,803","183,702,811","15,119,970"
A013450,동성하이켐,12,2013,Annual,1.72,3.84,3.11,30.56,"31,010,847","215,903,061","186,736,836","17,512,834"
A013450,동성하이켐,12,2014,Annual,1.86,4.73,3.08,32.83,"47,500,817","249,326,140","219,182,929","14,376,588"
A013450,동성하이켐,12,2015,Annual,,,,,,,,
A013450,동성하이켐,12,2016,Annual,,,,,,,,
A013450,동성하이켐,12,2017,Annual,,,,,,,,
A013450,동성하이켐,12,2018,Annual,,,,,,,,
A013450,동성하이켐,12,2019,Annual,,,,,,,,
A013450,동성하이켐,12,2020,Annual,,,,,,,,
A013450,동성하이켐,12,2021,Annual,,,,,,,,
A013450,동성하이켐,12,2022,Annual,,,,,,,,
A013630,휴먼이노텍,12,2011,Annual,,,,,,,,
A013630,휴먼이노텍,12,2012,Annual,,,,,,,,
A013630,휴먼이노텍,12,2013,Annual,,,,,,,,
A013630,휴먼이노텍,12,2014,Annual,,,,,,,,
A013630,휴먼이노텍,12,2015,Annual,,,,,,,,
A013630,휴먼이노텍,12,2016,Annual,,,,,,,,
A013630,휴먼이노텍,12,2017,Annual,,,,,,,,
A013630,휴먼이노텍,12,2018,Annual,,,,,,,,
A013630,휴먼이노텍,12,2019,Annual,,,,,,,,
A013630,휴먼이노텍,12,2020,Annual,,,,,,,,
A013630,휴먼이노텍,12,2021,Annual,,,,,,,,
A013630,휴먼이노텍,12,2022,Annual,,,,,,,,
A013650,데코,12,2011,Annual,,,,,,,,
A013650,데코,12,2012,Annual,,,,,,,,
A013650,데코,12,2013,Annual,,,,,,,,
A013650,데코,12,2014,Annual,,,,,,,,
A013650,데코,12,2015,Annual,,,,,,,,
A013650,데코,12,2016,Annual,,,,,,,,
A013650,데코,12,2017,Annual,,,,,,,,
A013650,데코,12,2018,Annual,,,,,,,,
A013650,데코,12,2019,Annual,,,,,,,,
A013650,데코,12,2020,Annual,,,,,,,,
A013650,데코,12,2021,Annual,,,,,,,,
A013650,데코,12,2022,Annual,,,,,,,,
A013780,아큐텍,12,2011,Annual,0.50,0.70,1.80,0.75,"1,444,477","13,957,567","17,825,365","3,584,134"
A013780,아큐텍,12,2012,Annual,0.26,0.31,1.51,0.47,"762,874","5,951,779","10,210,240","2,557,602"
A013780,아큐텍,12,2013,Annual,,,,,,,,
A013780,아큐텍,12,2014,Annual,,,,,,,,
A013780,아큐텍,12,2015,Annual,,,,,,,,
A013780,아큐텍,12,2016,Annual,,,,,,,,
A013780,아큐텍,12,2017,Annual,,,,,,,,
A013780,아큐텍,12,2018,Annual,,,,,,,,
A013780,아큐텍,12,2019,Annual,,,,,,,,
A013780,아큐텍,12,2020,Annual,,,,,,,,
A013780,아큐텍,12,2021,Annual,,,,,,,,
A013780,아큐텍,12,2022,Annual,,,,,,,,
A013850,교하,12,2011,Annual,,,,,,,,
A013850,교하,12,2012,Annual,,,,,,,,
A013850,교하,12,2013,Annual,,,,,,,,
A013850,교하,12,2014,Annual,,,,,,,,
A013850,교하,12,2015,Annual,,,,,,,,
A013850,교하,12,2016,Annual,,,,,,,,
A013850,교하,12,2017,Annual,,,,,,,,
A013850,교하,12,2018,Annual,,,,,,,,
A013850,교하,12,2019,Annual,,,,,,,,
A013850,교하,12,2020,Annual,,,,,,,,
A013850,교하,12,2021,Annual,,,,,,,,
A013850,교하,12,2022,Annual,,,,,,,,
A014090,석천,12,2011,Annual,,,,,,,,
A014090,석천,12,2012,Annual,,,,,,,,
A014090,석천,12,2013,Annual,,,,,,,,
A014090,석천,12,2014,Annual,,,,,,,,
A014090,석천,12,2015,Annual,,,,,,,,
A014090,석천,12,2016,Annual,,,,,,,,
A014090,석천,12,2017,Annual,,,,,,,,
A014090,석천,12,2018,Annual,,,,,,,,
A014090,석천,12,2019,Annual,,,,,,,,
A014090,석천,12,2020,Annual,,,,,,,,
A014090,석천,12,2021,Annual,,,,,,,,
A014090,석천,12,2022,Annual,,,,,,,,
A014340,한국종합철관,12,2011,Annual,,,,,,,,
A014340,한국종합철관,12,2012,Annual,,,,,,,,
A014340,한국종합철관,12,2013,Annual,,,,,,,,
A014340,한국종합철관,12,2014,Annual,,,,,,,,
A014340,한국종합철관,12,2015,Annual,,,,,,,,
A014340,한국종합철관,12,2016,Annual,,,,,,,,
A014340,한국종합철관,12,2017,Annual,,,,,,,,
A014340,한국종합철관,12,2018,Annual,,,,,,,,
A014340,한국종합철관,12,2019,Annual,,,,,,,,
A014340,한국종합철관,12,2020,Annual,,,,,,,,
A014340,한국종합철관,12,2021,Annual,,,,,,,,
A014340,한국종합철관,12,2022,Annual,,,,,,,,
A014420,프로비타,12,2011,Annual,,,,,,,,
A014420,프로비타,12,2012,Annual,,,,,,,,
A014420,프로비타,12,2013,Annual,,,,,,,,
A014420,프로비타,12,2014,Annual,,,,,,,,
A014420,프로비타,12,2015,Annual,,,,,,,,
A014420,프로비타,12,2016,Annual,,,,,,,,
A014420,프로비타,12,2017,Annual,,,,,,,,
A014420,프로비타,12,2018,Annual,,,,,,,,
A014420,프로비타,12,2019,Annual,,,,,,,,
A014420,프로비타,12,2020,Annual,,,,,,,,
A014420,프로비타,12,2021,Annual,,,,,,,,
A014420,프로비타,12,2022,Annual,,,,,,,,
A015050,비전하이테크,12,2011,Annual,1.01,3.65,1.39,2.22,"2,839,775","14,481,441","14,616,935","758,615"
A015050,비전하이테크,12,2012,Annual,1.26,3.30,2.05,2.49,"2,819,802","16,251,995","13,829,670","721,540"
A015050,비전하이테크,12,2013,Annual,0.29,0.73,0.49,0.75,0,"2,485,942","1,764,230",0
A015050,비전하이테크,12,2014,Annual,0.00,0.00,0.00,0.00,0,0,0,0
A015050,비전하이테크,12,2015,Annual,,,,,,,,
A015050,비전하이테크,12,2016,Annual,,,,,,,,
A015050,비전하이테크,12,2017,Annual,,,,,,,,
A015050,비전하이테크,12,2018,Annual,,,,,,,,
A015050,비전하이테크,12,2019,Annual,,,,,,,,
A015050,비전하이테크,12,2020,Annual,,,,,,,,
A015050,비전하이테크,12,2021,Annual,,,,,,,,
A015050,비전하이테크,12,2022,Annual,,,,,,,,
A015060,미주실업,12,2011,Annual,,,,,,,,
A015060,미주실업,12,2012,Annual,,,,,,,,
A015060,미주실업,12,2013,Annual,,,,,,,,
A015060,미주실업,12,2014,Annual,,,,,,,,
A015060,미주실업,12,2015,Annual,,,,,,,,
A015060,미주실업,12,2016,Annual,,,,,,,,
A015060,미주실업,12,2017,Annual,,,,,,,,
A015060,미주실업,12,2018,Annual,,,,,,,,
A015060,미주실업,12,2019,Annual,,,,,,,,
A015060,미주실업,12,2020,Annual,,,,,,,,
A015060,미주실업,12,2021,Annual,,,,,,,,
A015060,미주실업,12,2022,Annual,,,,,,,,
A015170,중앙바이오텍,12,2011,Annual,,,,,,,,
A015170,중앙바이오텍,12,2012,Annual,,,,,,,,
A015170,중앙바이오텍,12,2013,Annual,,,,,,,,
A015170,중앙바이오텍,12,2014,Annual,,,,,,,,
A015170,중앙바이오텍,12,2015,Annual,,,,,,,,
A015170,중앙바이오텍,12,2016,Annual,,,,,,,,
A015170,중앙바이오텍,12,2017,Annual,,,,,,,,
A015170,중앙바이오텍,12,2018,Annual,,,,,"762,228","4,316,404","3,191,013","1,239,116"
A015170,중앙바이오텍,12,2019,Annual,0.48,2.70,0.58,0.64,"1,023,523","5,236,088","3,799,332","1,442,805"
A015170,중앙바이오텍,12,2020,Annual,,,,,,,,
A015170,중앙바이오텍,12,2021,Annual,,,,,,,,
A015170,중앙바이오텍,12,2022,Annual,,,,,,,,
A015390,엘앤씨피,12,2011,Annual,0.03,0.06,0.04,0.41,"1,338,399","1,022,355","860,965",0
A015390,엘앤씨피,12,2012,Annual,,,,,,,,
A015390,엘앤씨피,12,2013,Annual,,,,,,,,
A015390,엘앤씨피,12,2014,Annual,,,,,,,,
A015390,엘앤씨피,12,2015,Annual,,,,,,,,
A015390,엘앤씨피,12,2016,Annual,,,,,,,,
A015390,엘앤씨피,12,2017,Annual,,,,,,,,
A015390,엘앤씨피,12,2018,Annual,,,,,,,,
A015390,엘앤씨피,12,2019,Annual,,,,,,,,
A015390,엘앤씨피,12,2020,Annual,,,,,,,,
A015390,엘앤씨피,12,2021,Annual,,,,,,,,
A015390,엘앤씨피,12,2022,Annual,,,,,,,,
A016040,디에스피,12,2011,Annual,,,,,,,,
A016040,디에스피,12,2012,Annual,,,,,,,,
